// BANZAI Krogoth Profile

plan easy	
weight	CORPHYSET	0.60
weight	CORARTH	0.90
weight	ARMARTH	0.95
weight	CORFLAKH	0.50
weight	ARMFLAKH	0.50
weight	armKAAT	0.95
weight	CORKROG	0.95
weight	ARMKRYP	0.90
weight	ARMMedic	0.04
weight	cAcolyte	0.10
weight	CORClone	0.10
weight	CORHelpr	0.10
weight	CORWarrr	0.10
weight	ARMClone	0.10
weight	ARMHelpr	0.10
weight	ARMMsect	0.10
weight	AEXXEC	0.95
weight	ARMFLEA	0.00
weight	CORRONIN	0.20
weight	SHAKER	0.10
weight	CORESOLD	0.50
weight	ARMJETH	0.60
weight	ARMHAM	0.55
weight	CORTHUD	0.55
weight	CORAK	0.00
weight	ARMPW	0.30
weight	ARMWAR	0.50
weight	CORCRASH	0.50
weight	ARMROCK	0.95
weight	CORSTORM	0.95
weight	ARMFAV	0.00
weight	CORBANDIT	0.10
weight	armbighr	0.10
weight	ARMCAV	0.90
weight	CORCRAB	0.50
weight	ARMDECOM	0.05
weight	CORDECOM	0.05
weight	corflam	0.10
weight	NSAAGRIZ	0.50
weight	ArmHH	0.95
weight	ArmOS	0.50
weight	COROS	0.50
weight	CORSMK	0.50
weight	armMech	0.75
weight	ARMSNIPE	0.00
weight	corzlot	0.10
weight	ASNIPER	0.10
weight	SOULREAVER	0.00
weight	WARHAMMER	0.75
weight	WRAITH	0.00
weight	CORAMPH	0.00
weight	ARMAMPH	0.00
weight	CORSUMO	0.60
weight	CORCAN	0.95
weight	ARMFIDO	0.95
weight	CORARCH	0.00
weight	ARMVADER	0.00
weight	CORROACH	0.00
weight	CORFAST	0.00
weight	ARMFAST	0.70
weight	CORPYRO	0.20
weight	ARMMAV	0.35
weight	CORHRK	0.60
weight	OPPRESSOR	0.00
weight	ARMZEUS	0.40
weight	CORMORT	0.95
weight	ARMMARK	0.00
weight	CORVOYR	0.00
weight	CORSPEC	0.00
weight	ARMSPY	0.00
weight	CORSPY	0.00
weight	CORMINE1	0.00
weight	CORMINE2	0.00
weight	CORMINE3	0.00
weight	CORMINE4	0.00
weight	CORMINE5	0.00
weight	CORMINE6	0.00
weight	AMINEGUN	0.00
weight	AMINEJAM	0.00
weight	ARMMINE5	0.00
weight	ARMMINE2	0.00
weight	ARMMINE1	0.00
weight	ARMMINE4	0.00
weight	ARMMINE3	0.00
weight	ARMMINE6	0.00
weight	ARMASER	0.00
weight	AJAMMER	0.00
weight	SPOOFER	0.55
weight	ARMASTN	0.00
weight	ARMRAD	0.00
weight	CORRAD	0.00
weight	ARMSONAR	0.00
weight	CORSONAR	0.00
weight	ARMARAD	0.00
weight	CORARAD	0.00
weight	ARMASON	0.00
weight	CORASON	0.00
weight	ARMBEAC	0.00
weight	CORBEAC	0.00
weight	ARMEYE	0.00
weight	ARMAFRAD	0.00
weight	AFLRADAR	0.00
weight	ARMASP	0.60
weight	CORASP	0.60
weight	QuadAirPad	0.10
weight	CORERRP	0.00
weight	ARMPADNS	0.00
weight	CORFUS	0.70
weight	ARMFUS	0.70
weight	TAWF004	2.00
weight	TAWF104	2.00
weight	ARMADVSOL	0.85
weight	CORADVSOL	0.85
weight	APART	1.70
weight	AAFUS	0.50
weight	CAFUS	0.50
weight	ARMCKFUS	0.65
weight	CORCKFUS	0.65
weight	CORMFUS	1.00
weight	ARMMFUS	1.00
weight	ARMSOLAR	18.90
weight	CORSOLAR	18.90
weight	AAISOLAR	0.00
weight	CAISOLAR	0.00
weight	ARMGEO	15.95
weight	CORGEO	15.95
weight	amgeo	10.95
weight	cmgeo	10.95
weight	MLEX	2.40
weight	ARMMEX	6.40
weight	CORMEX	6.40
weight	AAIMEX	0.00
weight	CAIMEX	0.00
weight	CKMMKR	0.00
weight	ARMMAKR	1.20
weight	CORMAKR	1.20
weight	ARMMMKR	1.00
weight	CORMMKR	1.00
weight	ARMMOHO	5.95
weight	CORMOHO	5.95
weight	ARMWIN	15.00
weight	CORWIN	15.00
weight	crnns	0.00
weight	ARMTIDE	0.00
weight	CORTIDE	0.00
weight	ARMUWFUS	0.00
weight	CORUWFUS	0.00
weight	AAITIDE	0.00
weight	CAITIDE	0.00
weight	ARMUWMEX	0.00
weight	CORUWMEX	0.00
weight	AAIUWMEX	0.00
weight	CAIUWMEX	0.00
weight	ARMFMKR	0.00
weight	CORFMKR	0.00
weight	ARMMOHNS	0.00
weight	CORMOHNS	0.00
weight	armUMME	0.00
weight	corUMME	0.00
weight	corshilone	0.00
weight	ARMSFIG	0.00
weight	CORSFIG	0.00
weight	CORHUNT	0.00
weight	ARMSEHAK	0.00
weight	ARMSEAP	0.00
weight	CORSEAP	0.00
weight	CORSUBC	0.00
weight	DECADE	0.00
weight	ARMMCARY	0.00
weight	ARMROY	0.00
weight	CORROY	0.00
weight	ARMMSHIP	0.00
weight	CORPT	0.00
weight	ARMPT	0.00
weight	CORTSHIP	0.00
weight	ARMTSHIP	0.00
weight	CORBARR	0.00
weight	ArmSUBC	0.00
weight	Enabler	0.00
weight	TAWF009	0.00
weight	ArmHCAR	0.00
weight	Whale	0.00
weight	ARMYAMA	0.00
weight	ARMAAS	0.00
weight	CORSHARK	0.00
weight	CORBC	0.00
weight	ARMBATS	0.00
weight	CORBATS	0.00
weight	TAWF006	0.00
weight	ARMCRUS	0.00
weight	CORCRUS	0.00
weight	ARMCARRY	0.00
weight	CORCARRY	0.00
weight	ARMSJAM	0.00
weight	CORSJAM	0.00
weight	ARMSCRAM	0.00
weight	CORMSHIP	0.00
weight	armbcss	0.10
weight	armscarss	0.40
weight	AINO	0.60
weight	arthur	0.40
weight	StorageFacility	0.00
weight	ARMESTOR	0.00
weight	CORESTOR	0.00
weight	ARMMSTOR	0.00
weight	CORMSTOR	0.00
weight	ARMUWES	0.00
weight	CORUWES	0.00
weight	ARMUWMS	0.00
weight	CORUWMS	0.00
weight	ARMARC	0.00
weight	corMsub	0.00
weight	ARMSUB	0.00
weight	CORSUB	0.00
weight	armMsub	0.00
weight	ARMSUBK	0.00
weight	ARMRECL	0.00
weight	CORSSUB	0.00
weight	CORTHRASH	0.50
weight	CORMORAY	0.40
weight	corGFBT	0.60
weight	ARMGUSS	0.80
weight	ARMJANUS	0.10
weight	CorCSFT	0.60
weight	CORGAUSS	0.10
weight	CORRAID	0.30
weight	CORMIST	0.50
weight	CSLICER	0.50
weight	CORGATOR	0.40
weight	ARMFLASH	0.95
weight	CORLEVLR	0.50
weight	TAWF013	0.50
weight	ARMSTUMP	0.35
weight	ARMMLV	0.00
weight	CORMLV	0.00
weight	ARMSAM	0.90
weight	CORFAV	0.00
weight	ARMSONIC	0.50
weight	CORGOL	0.95
weight	NSACSKV	0.50
weight	CORANTAR	0.60
weight	ARMBEAR	0.95
weight	ARMBEHEM	0.95
weight	BOB	0.10
weight	CORSABOT	0.55
weight	ARMGAT	0.70
weight	hellfire	0.40
weight	CORLOKI	0.30
weight	ARMCAMP	0.40
weight	ARMORCA	0.50
weight	NSAAPROF	0.00
weight	CORPULSAR	0.40
weight	ARMSCORP	0.00
weight	ARMSPION	0.10
weight	ARMSABOT	0.40
weight	corartv	0.70
weight	CORTHUG	0.70
weight	XENON	0.90
weight	CORSEAL	0.00
weight	ARMCROC	0.00
weight	CORMABM	0.00
weight	ARMSCAB	0.00
weight	ARMMART	0.70
weight	CORMART	0.00
weight	ARMMANNI	0.40
weight	CORSENT	0.20
weight	ARMYORK	0.10
weight	ARMBULL	0.60
weight	CORREAP	0.20
weight	ARMBOA	0.10
weight	ARMLATNK	0.50
weight	CORETER	0.00
weight	CORVRAD	0.00
weight	ARMJAM	0.00
weight	ARMSEER	0.00
weight	TAWF003	0.80
weight	TAWF103	0.80
weight	CORVROC	0.80
weight	ARMMERL	0.80
weight	ARMSPID	0.05
weight	abigfatm	0.30
weight	clb	0.30
weight  Sagittarius 0.50
weight  AREA51 0.94
weight CORMachn 0.51
weight Cougar 0.70
weight SPLINTER 0.75
weight LION 0.70
weight CANCER 0.90
weight AAIAAP 2.98
weight AAIACK 0.98
weight AAIACV 0.92
weight AAIALAB 0.92
weight AIAREA51 5.65
weight AICASTLE 5.65 
weight AAIAP 0.85
weight AAIAVP 2.96
weight AAICA 2.50
weight AAICK 0.95
weight AAICV 0.90
weight AAILAB 0.89
weight AAIVP 2.50
weight CAIAAP 2.90
weight CAIACK 2.98
weight CAIACV 0.90
weight CAIALAB 2.98
weight CAIAP 0.85
weight CAIAVP 2.95
weight CAICA 2.50
weight CAICK 0.95
weight CAICV 0.90
weight CAILAB 0.94
weight CAIVP 2.50
weight CAIDECOM 0.74
weight CAIGANT 6
weight AAIMMKR 0.00
weight CAIMMKR 0.00
weight AAIMEXX 18.93
weight AAISOLRX 0.00
weight CAIMEXX 18.93
weight CAISOLRX 0.00
weight AAIDECOM 0.73
weight ARMSTREM 0.35
weight WATCHER 0.10
weight Spinner 0.70
weight CORROMN 0.50
weight CORFOSS 0.58
weight ARMTERM 0.30
weight NAGA 0.50
weight HYDRA 0.50
weight ARMTRKSA 0.40
weight CASTLE 8.85
weight ARMDSLAYER 0.95
weight CORFURY 0.95
weight AIKUS 0.95
weight BLACKDAWN 0.60
weight CORMEDT 0.55
weight CORSNAPT 0.40
weight CORTNK 0.60
weight CORART 0.65
weight CORMONST 0.70
weight MAMMOTH 0.45
weight CORTERMITE 0.45
weight COREKATY 0.60
weight CETUS 0.40
weight COREMGK 0.55
weight CORPLAS 0.60
weight ARMCRUSH 0.00
weight ALOUETTE 0.45
weight CORWLESP 0.00
weight CORCASAA 0.50
weight ARMILL 0.40
weight ARMSHSTP 0.00
weight ACTUGSAT 0.40
weight CORDDAAP 0.60
weight ARMBRIM 0.70
weight TAWF115 0.60
weight EMAN 0.50
weight ASAMURAI 0.60
weight TAWF113 0.60
weight SPOOFERC 0.55
weight HKCORE 0.60
weight CORGARD 0.50
weight COREMECH 0.65
weight CORCRW 0.45
weight BEARCAT 0.60
weight ARMVIND 0.60
weight ARMROGUE 0.60
weight TAWF105 0.45
weight AFATBOY 0.60
weight ARMAMPBD 0.45
weight TAWF116 0.60
weight CORWOLV 0.55
weight CORGRAV 0.30
weight CORMAK 0.40
weight ARMSHLT 0.80
weight ARMBANTH 0.50
weight SUPERJUG 0.55
weight ARMFURY 0.60
weight CORRAGE 0.60
weight CORGARP 0.55
weight CORSC 0.60
weight ARMPINCER 0.55
weight TAWF109 0.00
weight MDBUZZ 0.40
weight MDVULC 0.40
weight MJET 0.30
weight ZULU 0.00
weight ARUA 0.00
weight CORSUPP 0.00
weight ARMFARK 0.40
weight CORNECRO 0.45
weight ARMPOPSOL 0.40
weight CORPOPSOL 0.40
weight DEMOLISH 0.55
weight CORPERP 0.60
weight CORPRO 0.60
weight AAIASER 0.65
weight CAISPEC 0.65
weight AAICKFUS 0.50
weight CAICKFUS 0.50
weight AAIJAM 0.65
weight CAIETER 0.65
weight COREG2 0.50
weight COREG4 0.55
weight ARMAMEX 0.65
weight CORAMEX 0.65
weight CORMOSQ 0.60
weight ZULU 0.00
weight AURA 0.00
weight ARMRAZOR 0.50
weight CORSCREW 0.50
weight AHERMES 0.45
weight ARMMAULER 0.50
weight ARMTORPMEX 0.70
weight CORTORPMEX 0.70
weight BLADE 0.65
weight CORLNC 0.45
weight CORPORC 0.40
weight DICTATOR 0.65
weight KROGTAAR 0.80
weight PACKO 0.45
weight SHIVA 0.70
weight ARMLIBE 0.60
weight ARMTACHI 0.75
weight ARMCLLT 0.50
weight CORCLLT 0.50
weight CORRAG 0.45
weight TERROR 0.70
weight ARMSPARROW 0.55
weight S4A3 0.45
weight COREAASP 0.50
weight CORDCM 0.40
weight ARMAWIND 0.90
weight CORAWIND 0.90
weight COMMANDO 0.65
weight ARMANN2 0.50
weight CORKTHUD 0.50
weight SKULL 0.95
weight ARMATK 0.55
weight CORMISAN 0.55
weight MARAUDER 1.00
weight CORHART 0.70
weight ARMPGH 0.40
weight ARMPRED 0.45
weight ARMKONRAD 0.50
weight CORPIL 0.50
weight ARMAMPCV 0.40
weight CORAMPCV 0.40
weight EMBRYO 0.40
weight CORFFOX 0.55
weight ANIKE 1.05
weight ARMHART 0.60
weight ARMNMIS 0.95
weight CORFGEN 0.50
weight ARMMAGNUM 0.45
weight CORKRIS 0.50
weight IONTANK 0.40
weight MECH 0.95
weight AAIBRAWL 1.40
weight AAIFIG 1.00
weight AAIHAWK 1.20
weight AAILANCE 0.00
weight AAIPNIX 1.00
weight AAITHUND 1.00
weight CAIAPE 1.40
weight CAIHURC 1.00
weight CAISHAD 0.80
weight CAITITAN 0.00
weight CAIVAMP 1.40
weight CAIVENG 1.00
weight GDIMAMMO 0.40
weight AAISEAP 0.50
weight CAISEAP 0.50
weight AAISFIG 0.80
weight CAISFIG 0.80
weight ARROW 0.75
weight FIREWOLF 0.65
weight SAMURAI 0.60
weight CORSTALK 0.60
weight ADVMOHO 1.20
weight ADVMOHOC 1.20
weight CDAEMON 0.75
weight APITBULL 1.25
weight ARMEMAN 0.60
weight ARMMEDT 0.65
weight ARMSPARKLE 0.70
weight ARMTACHI 0.90
weight VC109 1.20
weight TAWF114 1.00
weight ARMUWF 0.65
weight CORUWF 0.65
weight CDAEMON 0.95
weight APITBULL 1.85
weight ARMEMAN 0.60
weight ARMMEDT 0.75
weight ARMSPARKLE 0.90
weight ARMTACHI 1.00
weight VC109 0.85
weight TAWF114 0.70
weight CORAASP 0.85
weight CORTAR 0.25
weight ARMECHO 0.25
weight ARMALT 0.30
weight CORALT 0.30
weight ARMGANT 8.90
weight CORSCORP 0.00
weight ARMSS 0.00
weight CORSS 0.00
weight CORBUILD 0.00
weight CORDEV1 0.00
weight CORTRUCK 0.00
weight ARMDEV1 0.00
weight ARMBEAC 0.00
weight CORBEAC 0.00
weight ARMGATE 0.00
weight CORGATE 0.00
weight ARMDEV 0.90
weight ARMART 0.95
weight CORMATNK 0.45
weight CORDEF 1.05
weight CORODIN 0.70
weight CRAILGUN 0.70
weight ARMCORV 0.00
weight CORAMECH 0.40
weight CORGBOAT 0.00
weight ABRAMS 0.90
weight T80 0.75
weight CORGAUSS 0.80
weight CORMAK 1.00
weight ARMTHOR 1.35
weight ARMBLITZ 0.55
weight CORBT 0.45
weight CORETTIN 0.60
weight ARMPORK 0.50
weight CORHORG 0.50
weight INTRUDER 0.00
weight ARMFORTGH 0.00
weight ARMFORTGV 0.00
weight CORFGATEEW 0.00
weight CORFGATENS 0.00
weight ARMRECCY 0.60
weight MILAX 0.55
weight ARMCBOMB 0.40
weight DEMOLISH 0.55
weight ARMMOJO 0.75
weight ARMMSPID 0.75
weight CORSTALKER 0.85
weight CORGRUNT 1.00
	
limit	ARMKAM	0
limit	SHRIKE	0
limit	ORCA	3
limit	ARMWASP	6
limit	CORSHAD	15
limit	ARMTHUND	15
limit	CORVENG	2
limit	ARMFIG	0
limit	BLADE	5
limit	CORFINK	0
limit	ARMPEEP	0
limit	ARMATLAS	0
limit	CORVALK	0
limit	CORHORS	3
limit	charpy	6
limit	TAWF108	6
limit	CORHURC	6
limit	KANASHIMI	0
limit	TAWF107	6
limit	TAWF008	6
limit	ARMPERS	5
limit	predator	2
limit	TAWF007	6
limit	ARMTOMCT	7
limit	gryphon	6
limit	ARMCYBR	2
limit	CORWING	2
limit	ARMPNIX	16
limit	ARMFRP	0
limit	Sakura	0
limit	cormlsp	4
limit	ARMBRAWL	18
limit	CORAPE	18
limit	ARMAWAC	0
limit	CORAWAC	0
limit	ARMHAWK	16
limit	CORVAMP	16
limit	ARMMLSP	4
limit	ARMLANCE	0
limit	CORTITAN	0
limit	CORABMB	0
limit	ARMCA	8
limit	CORCA	8
limit	ARMACA	4
limit	CORACA	4
limit	ARMANS	3
limit	CORANS	3
limit	ARMBEAVER	1
limit	CORMUSKRAT	1
limit	ARMCH	6
limit	CORCH	6
limit	aach	2
limit	cach	2
limit	CORBOI	8
limit	ARMJIB	8
limit	ARMNTOW	2
limit	CORNTOW	2
limit	RepairArm	2
limit	ARMCK	2
limit	CORCK	2
limit	ARMCV	3
limit	CORCV	3
limit	ARMACK	2
limit	CORACK	3
limit	ARMCS	0
limit	CORCS	0
limit	ARMACSUB	0
limit	CORACSUB	0
limit	ARMCSA	0
limit	CORCSA	0
limit	ARMACV	3
limit	CORACV	3
limit	TAWF111	5
limit	armarch	6
limit	armcir	8
limit	CHAOSMACHINE	2
limit	corcirc	6
limit	ARMSPAR	0
limit	ARMDEVA	5
limit	TAWF010	5
limit	CORERAD	8
limit	ARMFAMINE	0
limit	cnemesis	4
limit	CorFLA	5
limit	SCREAMER	2
limit	ARMMTLAB	6
limit	CORMTLAB	6
limit	CORFLAK	6
limit	ARMFLAK	6
limit	MERCURY	5
limit	NITFLOWR	5
limit	SKYSWEEPR	5
limit	ARMEMG	3
limit	CORFMD	0
limit	ARMAMD	0
limit	ARMDRAG	0
limit	CORDRAG	0
limit	TAWF005	0
limit	ARMLLT	0
limit	CORLLT	0
limit	CORHLT	4
limit	ARMHLT	4
limit	MEDUSA	5
limit	ARMRL	2
limit	CORRL	2
limit	ARMGUARD	12
limit	CORPUN	12
limit	CORVHLT	5
limit	ARMANNI	6
limit	CORDOOM	3
limit	ARMBRTHA	4
limit	CORINT	0
limit	CORBUZZ	0
limit	ARMVULC	0
limit	CORBBC	8
limit	ARMDEV	8
limit	TAWF001	2
limit	ARMMORTAR	5
limit	CorPestilence	0
limit	ARMSILO	0
limit	CORSILO	0
limit	AAISILO	2
limit	CAISILO	2
limit	ARMHNSILO	0
limit	CORHNSILO	0
limit	ARMPB	3
limit	ARMAMB	5
limit	CORTOAST	5
limit	CORVIPE	3
limit	AGORGON	3
limit	CORTRON	0
limit	ARMEMP	0
limit	CAITRON	1
limit	AAIEMP	1
limit	ARMTARG	1
limit	CORTARG	1
limit	ARMBFORTEW	0
limit	ARMFORTEW	0
limit	ARMFORT	0
limit	CORFORT	0
limit	ARMBFORTNS	0
limit	ARMFORTNS	0
limit	CORFFLAK	2
limit	ARMTRID	0
limit	RESFMDNS	0
limit	CORKRAK	0
limit	ARMFDRAG	0
limit	CORFDRAG	0
limit	ARMFFLAK	2
limit	CORFRT	0
limit	ARMFHLT	0
limit	CORFHLT	0
limit	ARMTL	0
limit	CORTL	0
limit	ARMFRT	0
limit	ARMATL	0
limit	CORATL	0
limit	ARMANINS	0
limit	CORDOMNS	0
limit	CORINTNS	0
limit	ARMBTANS	0
limit	CORBUZNS	0
limit	ARMVCNNS	0
limit	AMDREPNS	0
limit	CORSLONS	0
limit	ARMSLONS	0
limit	CORVIPNS	0
limit	ARMAP	3
limit	ARMHP	2
limit	CORHP	2
limit	ARMLAB	1
limit	CORLAB	1
limit	ARMVP	1
limit	CORVP	2
limit	ARMSY	0
limit	CORSY	0
limit	CORAP	3
limit	ARMAAP	3
limit	CORAAP	3
limit	aahp	6
limit	cahp	6
limit	ARMALAB	5
limit	CORALAB	5
limit	ARMAVP	4
limit	CORAVP	4
limit	ARMASY	0
limit	CORASY	0
limit	CORGANT	5
limit	ARMKUS	5
limit	CORBLAB	1
limit	ARMBLAB	1
limit	ssplant	1
limit	ARMHPNS	0
limit	CORHPNS	0
limit	ARMPLAT	0
limit	CORPLAT	0
limit	HAVOC	4
limit	SABRE	10
limit	CHOPPER	10
limit	cdragon	10
limit	ARMANAC	6
limit	ARMTHOVR	0
limit	CORAH	6
limit	ARMAH	6
limit	NSACLASH	15
limit	BOMBARDIER	10
limit	LOBBER	10
limit	CSPEED	5
limit	NSAAGCH	10
limit	SPEEDER	10
limit	ARMLASHOVER	10
limit	CORELASHOVER	10
limit	ARMSH	6
limit	CORSNAP	6
limit	SPOTTER	0
limit	BLOTTER	0
limit	CONCEALER	0
limit	CORMH	10
limit	NSACBRIM	10
limit	NSAARHOV	10
limit	ARMMH	10
limit	CORSH	0
limit	NSACBEHE	10
limit	NSACANGLR	0
limit	NSAATORPH	0
limit	CORTHOVR	0
limit	armdread	10
limit	CORDREAD	10
limit	armlth	6
limit	armpgh	6
limit	coradvrh	6
limit	CORPHYSET	10
limit	CORARTH	10
limit	ARMARTH	10
limit	CORFLAKH	3
limit	ARMFLAKH	3
limit	armKAAT	10
limit	CORKROG	20
limit	ARMKRYP	10
limit	ARMMedic	0
limit	cAcolyte	0
limit	CORClone	0
limit	CORHelpr	0
limit	CORWarrr	6
limit	ARMClone	0
limit	ARMHelpr	0
limit	ARMMsect	12
limit	AEXXEC	5
limit	ARMFLEA	1
limit	CORRONIN	5
limit	SHAKER	0
limit	CORESOLD	8
limit	ARMJETH	18
limit	ARMHAM	6
limit	CORTHUD	6
limit	CORAK	4
limit	ARMPW	8
limit	ARMWAR	0
limit	CORCRASH	24
limit	ARMROCK	24
limit	CORSTORM	18
limit	ARMFAV	0
limit	CORBANDIT	1
limit	armbighr	1
limit	ARMCAV	10
limit	CORCRAB	2
limit	ARMDECOM	2
limit	CORDECOM	2
limit	corflam	0
limit	NSAAGRIZ	0
limit	ArmHH	6
limit	ArmOS	3
limit	COROS	3
limit	CORSMK	4
limit	armMech	6
limit	ARMSNIPE	1
limit	corzlot	0
limit	ASNIPER	1
limit	SOULREAVER	0
limit	WARHAMMER	3
limit	WRAITH	0
limit	CORAMPH	10
limit	ARMAMPH	10
limit	CORSUMO	6
limit	CORCAN	9
limit	ARMFIDO	25
limit	CORARCH	1
limit	ARMVADER	0
limit	CORROACH	0
limit	CORFAST	1
limit	ARMFAST	1
limit	CORPYRO	2
limit	ARMMAV	3
limit	CORHRK	3
limit	OPPRESSOR	0
limit	ARMZEUS	1
limit	CORMORT	15
limit	ARMMARK	0
limit	CORVOYR	0
limit	CORSPEC	3
limit	ARMSPY	0
limit	CORSPY	0
limit	CORMINE1	0
limit	CORMINE2	0
limit	CORMINE3	0
limit	CORMINE4	0
limit	CORMINE5	0
limit	CORMINE6	0
limit	AMINEGUN	0
limit	AMINEJAM	0
limit	ARMMINE5	0
limit	ARMMINE2	0
limit	ARMMINE1	0
limit	ARMMINE4	0
limit	ARMMINE3	0
limit	ARMMINE6	0
limit	ARMASER	3
limit	AJAMMER	0
limit	SPOOFER	4
limit	ARMASTN	0
limit	ARMRAD	0
limit	CORRAD	0
limit	ARMSONAR	0
limit	CORSONAR	0
limit	ARMARAD	0
limit	CORARAD	0
limit	ARMASON	0
limit	CORASON	0
limit	ARMBEAC	0
limit	CORBEAC	0
limit	ARMEYE	0
limit	ARMAFRAD	0
limit	AFLRADAR	0
limit	ARMASP	7
limit	CORASP	7
limit	QuadAirPad	0
limit	CORERRP	0
limit	ARMPADNS	0
limit	CORFUS	3
limit	ARMFUS	3
limit	TAWF004	2
limit	TAWF104	2
limit	ARMADVSOL	5
limit	CORADVSOL	5
limit	APART	2
limit	AAFUS	2
limit	CAFUS	2
limit	ARMCKFUS 1
limit	CORCKFUS 1
limit	CORMFUS	5
limit	ARMMFUS	5
limit	ARMSOLAR	12
limit	CORSOLAR	12
limit	AAISOLAR	0
limit	CAISOLAR	0
limit	ARMGEO	5
limit	CORGEO	5
limit	amgeo	5
limit	cmgeo	5
limit	MLEX	5
limit	ARMMEX	12
limit	CORMEX	12
limit	AAIMEX	5
limit	CAIMEX	5
limit	CKMMKR	0
limit	ARMMAKR	6
limit	CORMAKR	6
limit	ARMMMKR	3
limit	CORMMKR	3
limit	ARMMOHO	14
limit	CORMOHO	14
limit	ARMWIN	7
limit	CORWIN	7
limit	crnns	0
limit	ARMTIDE	0
limit	CORTIDE	0
limit	ARMUWFUS	0
limit	CORUWFUS	0
limit	AAITIDE	0
limit	CAITIDE	0
limit	ARMUWMEX	0
limit	CORUWMEX	0
limit	AAIUWMEX	0
limit	CAIUWMEX	0
limit	ARMFMKR	0
limit	CORFMKR	0
limit	ARMMOHNS	0
limit	CORMOHNS	0
limit	armUMME	0
limit	corUMME	0
limit	corshilone	0
limit	ARMSFIG	0
limit	CORSFIG	0
limit	CORHUNT	0
limit	ARMSEHAK	0
limit	ARMSEAP	0
limit	CORSEAP	0
limit	CORSUBC	0
limit	DECADE	0
limit	ARMMCARY	0
limit	ARMROY	0
limit	CORROY	0
limit	ARMMSHIP	0
limit	CORPT	0
limit	ARMPT	0
limit	CORTSHIP	0
limit	ARMTSHIP	0
limit	CORBARR	0
limit	ArmSUBC	0
limit	Enabler	0
limit	TAWF009	0
limit	ArmHCAR	0
limit	Whale	0
limit	ARMYAMA	0
limit	ARMAAS	0
limit	CORSHARK	0
limit	CORBC	0
limit	ARMBATS	0
limit	CORBATS	0
limit	TAWF006	0
limit	ARMCRUS	0
limit	CORCRUS	0
limit	ARMCARRY	0
limit	CORCARRY	0
limit	ARMSJAM	0
limit	CORSJAM	0
limit	ARMSCRAM	0
limit	CORMSHIP	0
limit	armbcss	4
limit	armscarss	1
limit	AINO	6
limit	arthur	3
limit	StorageFacility	0
limit	ARMESTOR	0
limit	CORESTOR	0
limit	ARMMSTOR	0
limit	CORMSTOR	0
limit	ARMUWES	0
limit	CORUWES	0
limit	ARMUWMS	0
limit	CORUWMS	0
limit	ARMARC	0
limit	corMsub	0
limit	ARMSUB	0
limit	CORSUB	0
limit	armMsub	0
limit	ARMSUBK	0
limit	ARMRECL	0
limit	CORSSUB	0
limit	CORTHRASH	8
limit	CORMORAY	1
limit	corGFBT	0
limit	ARMGUSS	6
limit	ARMJANUS	2
limit	CorCSFT	2
limit	CORGAUSS	0
limit	CORRAID	15
limit	CORMIST	12
limit	CSLICER	10
limit	CORGATOR	6
limit	ARMFLASH	50
limit	CORLEVLR	20
limit	TAWF013	0
limit	ARMSTUMP	10
limit	ARMMLV	0
limit	CORMLV	0
limit	ARMSAM	20
limit	CORFAV	0
limit	ARMSONIC	2
limit	CORGOL	50
limit	NSACSKV	0
limit	CORANTAR	2
limit	ARMBEAR	4
limit	ARMBEHEM	10
limit	BOB	1
limit	CORSABOT	4
limit	ARMGAT	2
limit	hellfire	5
limit	CORLOKI	2
limit	ARMCAMP	8
limit	ARMORCA	1
limit	NSAAPROF	0
limit	CORPULSAR	2
limit	ARMSCORP	1
limit	ARMSPION	1
limit	ARMSABOT	2
limit	corartv	2
limit	CORTHUG	3
limit	XENON	5
limit	CORSEAL	0
limit	ARMCROC	0
limit	CORMABM	0
limit	ARMSCAB	0
limit	ARMMART	0
limit	CORMART	0
limit	ARMMANNI	5
limit	CORSENT	0
limit	ARMYORK	0
limit	ARMBULL	40
limit	CORREAP	8
limit	ARMBOA	1
limit	ARMLATNK	0
limit	CORETER	3
limit	CORVRAD	0
limit	ARMJAM	3
limit	ARMSEER	0
limit	TAWF003	4
limit	TAWF103	4
limit	CORVROC	0
limit	ARMMERL	2
limit	ARMSPID	1
limit	abigfatm	2
limit	clb	2
limit Sagittarius 8
limit AREA51 8
Limit CORMachn 6
Limit Cougar 10
Limit Splinter 4
Limit CANCER 10
Limit LION 8
Limit ARMSTREM 4
Limit AAIAAP 4
Limit AAIACK 2
Limit AAIACV 3
Limit AAIALAB 3
Limit AAIAVP 4
Limit AAIAP 3
Limit AAICA 14
Limit AAICK 2
Limit AAICV 2
Limit AAILAB 2
Limit AAIVP 3
Limit CAIAAP 4
Limit CAIACK 5
Limit CAIACV 3
Limit CAIALAB 3
Limit CAIAP 3
Limit CAIAVP 4
Limit CAICA 14
Limit CAICK 2
Limit CAICV 2
Limit CAILAB 2
Limit CAIVP 3
Limit CAIDECOM 4
Limit CAIGANT 6
Limit AAIMMKR 0
Limit CAIMMKR 0
Limit AAIMEXX 14
Limit AAISOLRX 0
Limit CAIMEXX 14
Limit CAISOLRX 0
Limit AAIDECOM 4
Limit WATCHER 0
limit SPINNER 2
limit CORROMN 1
limit CORFOSS 3
limit ARMTERM 1
limit NAGA 3
limit HYDRA 3
limit ARMTRKSA 6
limit CASTLE 6
limit ARMDSLAYER 4
limit CORFURY 4
