// BANZAI Airbattle Profile

plan easy	
weight	ARMMINE1	0.00
weight	ARMMINE4	0.00
weight	ARMMINE3	0.00
weight	ARMMINE6	0.00
weight	ARMASER	0.00
weight	AJAMMER	0.00
weight	SPOOFER	0.55
weight	ARMASTN	0.00
weight	ARMRAD	0.00
weight	CORRAD	0.00
weight	ARMSONAR	0.00
weight	CORSONAR	0.00
weight	ARMARAD	0.00
weight	CORARAD	0.00
weight	ARMASON	0.00
weight	CORASON	0.00
weight	ARMBEAC	0.00
weight	CORBEAC	0.00
weight	ARMEYE	0.00
weight	ARMAFRAD	0.00
weight	AFLRADAR	0.00
weight	ARMASP	1.05
weight	CORASP	1.05
weight	QuadAirPad	1.45
weight	CORERRP	0.00
weight	ARMPADNS	0.00
weight	CORFUS	0.70
weight	ARMFUS	0.70
weight	TAWF004	2.00
weight	TAWF104	2.00
weight	ARMADVSOL	0.75
weight	CORADVSOL	0.75
weight	APART	1.25
weight	AAFUS	0.50
weight	CAFUS	0.50
weight	ARMCKFUS	0.65
weight	CORCKFUS	0.65
weight	CORMFUS	0.80
weight	ARMMFUS	0.80
weight	ARMSOLAR	18.90
weight	CORSOLAR	18.90
weight	AAISOLAR	0.00
weight	CAISOLAR	0.00
weight	ARMGEO	10.95
weight	CORGEO	10.95
weight	amgeo	10.95
weight	cmgeo	10.95
weight	MLEX	0.75
weight	ARMMEX	6.00
weight	CORMEX	6.00
weight	AAIMEX	0.00
weight	CAIMEX	0.00
weight	CKMMKR	0.00
weight	ARMMAKR	6.20
weight	CORMAKR	6.20
weight	ARMMMKR	0.85
weight	CORMMKR	0.85
weight	ARMMOHO	3.95
weight	CORMOHO	3.95
weight	ARMWIN	18.95
weight	CORWIN	18.95
weight	crnns	0.00
weight	ARMTIDE	0.00
weight	CORTIDE	0.00
weight	ARMUWFUS	0.00
weight	CORUWFUS	0.00
weight	AAITIDE	0.00
weight	CAITIDE	0.00
weight	ARMUWMEX	0.00
weight	CORUWMEX	0.00
weight	AAIUWMEX	0.00
weight	CAIUWMEX	0.00
weight	ARMFMKR	0.00
weight	CORFMKR	0.00
weight	ARMMOHNS	0.00
weight	CORMOHNS	0.00
weight	armUMME	0.00
weight	corUMME	0.00
weight	corshilone	0.00
weight	ARMSFIG	1.00
weight	CORSFIG	1.00
weight	CORHUNT	0.00
weight	ARMSEHAK	0.00
weight	ARMSEAP	0.00
weight	CORSEAP	0.00
weight	CORSUBC	0.00
weight	DECADE	0.00
weight	ARMMCARRY	0.00
weight	ARMROY	0.00
weight	CORROY	0.00
weight	ARMMSHIP	0.00
weight	CORPT	0.00
weight	ARMPT	0.00
weight	CORTSHIP	0.00
weight	ARMTSHIP	0.00
weight	CORBARR	0.00
weight	ArmSUBC	0.00
weight	Enabler	0.00
weight	TAWF009	0.00
weight	ArmHCAR	0.00
weight	Whale	0.00
weight	ARMYAMA	0.00
weight	ARMAAS	0.00
weight	CORSHARK	0.00
weight	CORBC	0.00
weight	ARMBATS	0.00
weight	CORBATS	0.00
weight	TAWF006	0.00
weight	ARMCRUS	0.00
weight	CORCRUS	0.00
weight	ARMCARRY	0.00
weight	CORCARRY	0.00
weight	ARMSJAM	0.00
weight	CORSJAM	0.00
weight	ARMSCRAM	0.00
weight	CORMSHIP	0.00
weight	armbcss	0.10
weight	armscarss	0.40
weight	AINO	0.60
weight	arthur	0.40
weight	StorageFacility	0.00
weight	ARMESTOR	0.00
weight	CORESTOR	0.00
weight	ARMMSTOR	0.00
weight	CORMSTOR	0.00
weight	ARMUWES	0.00
weight	CORUWES	0.00
weight	ARMUWMS	0.00
weight	CORUWMS	0.00
weight	ARMARC	0.00
weight	corMsub	0.00
weight	ARMSUB	0.00
weight	CORSUB	0.00
weight	armMsub	0.00
weight	ARMSUBK	0.00
weight	ARMRECL	0.00
weight	CORSSUB	0.00
weight	CORTHRASH	0.50
weight	CORMORAY	0.40
weight	corGFBT	0.60
weight	ARMGUSS	0.80
weight	ARMJANUS	0.10
weight	CorCSFT	0.60
weight	CORGAUSS	0.10
weight	CORRAID	0.30
weight	CORMIST	0.50
weight	CSLICER	0.50
weight	CORGATOR	0.40
weight	ARMFLASH	0.95
weight	CORLEVLR	0.50
weight	TAWF013	0.50
weight	ARMSTUMP	0.35
weight	ARMMLV	0.00
weight	CORMLV	0.00
weight	ARMSAM	0.90
weight	CORFAV	0.00
weight	ARMSONIC	0.50
weight	CORGOL	0.95
weight	NSACSKV	0.50
weight	CORANTAR	0.60
weight	ARMBEAR	0.95
weight	ARMBEHEM	0.95
weight	BOB	0.10
weight	CORSABOT	0.55
weight	ARMGAT	0.70
weight	hellfire	0.40
weight	CORLOKI	0.30
weight	ARMCAMP	0.40
weight	ARMORCA	0.50
weight	NSAAPROF	0.00
weight	CORPULSAR	0.40
weight	ARMSCORP	0.00
weight	ARMSPION	0.10
weight	ARMSABOT	0.40
weight	corartv	0.70
weight	CORTHUG	0.70
weight	XENON	0.90
weight	CORSEAL	0.00
weight	ARMCROC	0.00
weight	CORMABM	0.00
weight	ARMSCAB	0.00
weight	ARMMART	0.70
weight	CORMART	0.00
weight	ARMMANNI	0.40
weight	CORSENT	0.20
weight	ARMYORK	0.10
weight	ARMBULL	0.60
weight	CORREAP	0.20
weight	ARMBOA	0.10
weight	ARMLATNK	0.50
weight	CORETER	0.00
weight	CORVRAD	0.00
weight	ARMJAM	0.00
weight	ARMSEER	0.00
weight	TAWF003	0.80
weight	TAWF103	0.80
weight	CORVROC	0.80
weight	ARMMERL	0.80
weight	ARMSPID	0.05
weight	abigfatm	0.30
weight	clb	0.30
weight  Sagittarius 0.50
weight  AREA51 0.94
weight CORMachn 0.51
weight Cougar 0.70
weight SPLINTER 0.75
weight LION 0.70
weight CANCER 0.90
weight AAIAAP 2.98
weight AAIACK 0.98
weight AAIACV 0.92
weight AAIALAB 0.00
weight AAIAP 0.85
weight AAIAVP 0.00
weight AAICA 3.50
weight AAICK 0.95
weight AAICV 0.90
weight AAILAB 0.00
weight AAIVP 0.00
weight CAIAAP 2.90
weight CAIACK 2.98
weight CAIACV 0.90
weight CAIALAB 0.00
weight CAIAP 0.85
weight CAIAVP 0.00
weight CAICA 4.75
weight CAICK 0.95
weight CAICV 0.90
weight CAILAB 0.00
weight CAIVP 0.00
weight CAIDECOM 0.74
weight CAIGANT 5.99
weight AAIMMKR 0.00
weight CAIMMKR 0.00
weight AAIMEXX 18.93
weight AAISOLRX 0.00
weight CAIMEXX 18.93
weight CAISOLRX 0.00
weight AAIDECOM 0.73
weight ARMSTREM 0.35
weight WATCHER 0.10
weight Spinner 0.70
weight CORFOSS 0.58
weight ARMTERM 0.00
weight NAGA 0.50
weight HYDRA 0.50
weight CASTLE 0.00
weight ARMTRKSA 0.40
weight ARMDSLAYER 1.75
weight CORFURY 1.30
weight BLACKDAWN 0.80
weight CORMEDT 0.45
weight CORSNAPT 0.35
weight CORTNK 0.85
weight CORART 0.35
weight CORMONST 0.35
weight MAMMOTH 0.35
weight CORTERMITE 0.30
weight COREKATY 0.35
weight CETUS 0.70
weight COREMGK 0.30
weight CORPLAS 0.40
weight ARMCRUSH 0.00
weight ALOUETTE 0.70
weight CORWLESP 0.00
weight CORCASAA 0.75
weight ARMILL 0.50
weight ARMSHSTP 0.00
weight ACTUGSAT 0.50
weight CORDDAAP 0.65
weight ARMBRIM 0.30
weight TAWF115 0.30
weight ASAMURAI 0.35
weight TAWF113 0.00
weight SPOOFERC 0.55
weight HKCORE 0.70
weight CORGARD 0.40
weight HERETIC 0.50
weight COREMECH 0.50
weight CORCRW 0.45
weight BEARCAT 0.55
weight ARMVIND 0.55
weight ARMROGUE 0.00
weight TAWF105 0.35
weight AFATBOY 0.40
weight AIKUS 0.95
weight ARMAMPBD 0.40
weight TAWF116 0.00
weight CORWOLV 0.30
weight CORGRAV 0.50
weight CORMAK 0.30
weight ARMSHLT 0.20
weight ARMBANTH 0.30
weight SUPERJUG 0.20
weight ARMFURY 0.20
weight CORRAGE 0.20
weight CORGARP 0.30
weight CORSC 0.60
weight ARMPINCER 0.20
weight TAWF109 0.30
weight MDVULC 0.20
weight MDBUZZ 0.20
weight MJET 0.40
weight ZULU 0.00
weight ARUA 0.00
weight CORSUPP 0.00
weight ARMFARK 0.40
weight CORNECRO 0.45
weight ARMPOPSOL 0.40
weight CORPOPSOL 0.40
weight DEMOLISH 0.25
weight CORPERP 0.00
weight CORPRO 0.00
weight AAIASER 0.00
weight CAISPEC 0.00
weight AAICKFUS 0.50
weight CAICKFUS 0.50
weight AAIJAM 0.00
weight CAIETER 0.00
weight COREG2 0.00
weight COREG4 0.00
weight ARMAMEX 0.00
weight CORAMEX 0.00
weight CORMOSQ 0.60
weight ZULU 0.00
weight AURA 0.00
weight ARMRAZOR 0.50
weight CORSCREW 0.50
weight AHERMES 0.65
weight ARMMAULER 0.00
weight ARMTORPMEX 0.00
weight CORTORPMEX 0.00
weight BLADE 0.65
weight CORLNC 0.00
weight CORPORC 0.00
weight DICTATOR 0.35
weight KROGTAAR 0.00
weight PACKO 0.65
weight SHIVA 0.00
weight ARMLIBE 0.60
weight ARMTACHI 0.00
weight ARMCLLT 0.00
weight CORCLLT 0.00
weight CORRAG 0.45
weight TERROR 0.00
weight ARMSPARROW 0.65
weight S4A3 0.50
weight COREAASP 0.80
weight CORDCM 0.00
weight AIAREA51 0.00
weight AICASTLE 0.00  
weight ARMAWIND 0.90
weight CORAWIND 0.90
weight COMMANDO 0.55
weight ARMANN2 0.00
weight CORKTHUD 0.00
weight SKULL 0.00
weight ARMATK 0.60
weight CORMISAN 0.00
weight MARAUDER 0.00
weight CORHART 0.00
weight ARMPGH 0.00
weight ARMPRED 0.00
weight ARMKONRAD 0.00
weight CORPIL 0.00
weight ARMAMPCV 0.40
weight CORAMPCV 0.40
weight EMBRYO 0.00
weight CORFFOX 0.00
weight ANIKE 0.00
weight ARMHART 0.00
weight ARMNMIS 0.00
weight CORFGEN 0.50
weight ARMMAGNUM 0.00
weight CORKRIS 0.00
weight IONTANK 0.00
weight MECH 0.00
weight AAIBRAWL 1.40
weight AAIFIG 1.00
weight AAIHAWK 1.20
weight AAILANCE 0.00
weight AAIPNIX 1.00
weight AAITHUND 1.00
weight CAIAPE 1.40
weight CAIHURC 1.00
weight CAISHAD 0.80
weight CAITITAN 0.00
weight CAIVAMP 1.40
weight CAIVENG 1.00
weight GDIMAMMO 0.00
weight AAISEAP 0.50
weight CAISEAP 0.50
weight AAISFIG 0.80
weight CAISFIG 0.80
weight ARROW 1.05
weight FIREWOLF 0.00
weight SAMURAI 0.70
weight CORSTALK 0.00
weight CDAEMON 0.00
weight APITBULL 0.00
weight ARMEMAN 0.00
weight ARMMEDT 0.00
weight ARMSPARKLE 0.00
weight ARMTACHI 0.00
weight VC109 0.00
weight TAWF114 0.00
weight ARMECHO 0.00
weight CORTAR 0.00
weight ARMALT 0.00
weight CORALT 0.00
weight CORAASP 1.45
weight TAWF016 0.00
weight TOKEN 0.00
weight ARMGANT 0.00
weight EMAN 0.00
weight CORPARROW 0.00
weight CORROMN 0.00
weight SCREAMER 2.55
weight MERCURY 2.55
weight NITFLOWR 2.95
weight SKYSWEEPR 2.05
weight CORPARROW 0.00
weight CORROMN 0.00
weight CORSCORP 0.00
weight ARMSS 0.00
weight CORSS 0.00
weight CORBUILD 0.00
weight CORDEV1 0.00
weight CORTRUCK 0.00
weight ARMDEV1 0.00
weight ARMBEAC 0.00
weight CORBEAC 0.00
weight ARMGATE 0.00
weight CORGATE 0.00
weight ARMDEV 0.00
weight ARMART 0.00
weight CORMATNK 0.00
weight CORDEF 0.00
weight CORODIN 0.00
weight CRAILGUN 0.00
weight ARMCORV 0.00
weight CORAMECH 0.00
weight CORGBOAT 0.00
weight ABRAMS 0.00
weight T80 0.00
weight CORGAUSS 0.00
weight CORMAK 0.00
weight ARMTHOR 0.00
weight ARMBLITZ 0.00
weight CORGEM 0.00
weight CORBT 0.00
weight CORETTIN 0.00
weight ARMPORK 0.00
weight CORHORG 0.00
weight INTRUDER 0.00
weight ARMFORTGH 0.00
weight ARMFORTGV 0.00
weight CORFGATEEW 0.00
weight CORFGATENS 0.00
weight ARMRECCY 0.00
weight MILAX 0.00
weight ARMCBOMB 0.40
weight DEMOLISH 0.00
weight ARMMOJO 0.00
weight ARMMSPID 0.00
weight CORSTALKER 0.00
weight CORGRUNT 0.00
weight MAGILLA 0.00
weight ARMTRIPE 0.00
weight CORTROLL 0.00
weight ARMANT 0.00
weight ARMSCREAM 0.00
weight CORASS 0.00
	
limit	ARMKAM	0
limit	SHRIKE	6
limit	ORCA	3
limit	ARMWASP	20
limit	CORSHAD	15
limit	ARMTHUND	15
limit	CORVENG	4
limit	ARMFIG	0
limit	BLADE	7
limit	CORFINK	0
limit	ARMPEEP	0
limit	ARMATLAS	0
limit	CORVALK	0
limit	CORHORS	4
limit	charpy	8
limit	TAWF108	8
limit	CORHURC	8
limit	KANASHIMI	0
limit	TAWF107	8
limit	TAWF008	8
limit	ARMPERS	4
limit	predator	5
limit	TAWF007	9
limit	ARMTOMCT	7
limit	gryphon	8
limit	ARMCYBR	2
limit	CORWING	2
limit	ARMPNIX	7
limit	ARMFRP	0
limit	Sakura	0
limit	cormlsp	4
limit	ARMBRAWL	10
limit	CORAPE	10
limit	ARMAWAC	0
limit	CORAWAC	0
limit	ARMHAWK	10
limit	CORVAMP	10
limit	ARMMLSP	4
limit	ARMLANCE	8
limit	CORTITAN	3
limit	CORABMB	0
limit	ARMCA	8
limit	CORCA	8
limit	ARMACA	9
limit	CORACA	4
limit	ARMANS	6
limit	CORANS	6
limit	ARMBEAVER	1
limit	CORMUSKRAT	1
limit	ARMCH	6
limit	CORCH	6
limit	aach	2
limit	cach	2
limit	CORBOI	6
limit	ARMJIB	6
limit	ARMNTOW	2
limit	CORNTOW	2
limit	RepairArm	2
limit	ARMCK	2
limit	CORCK	2
limit	ARMCV	2
limit	CORCV	2
limit	ARMACK	2
limit	CORACK	2
limit	ARMCS	1
limit	CORCS	1
limit	ARMACSUB	1
limit	CORACSUB	1
limit	ARMCSA	1
limit	CORCSA	1
limit	ARMACV	2
limit	CORACV	2
limit	TAWF111	3
limit	armarch	3
limit	armcir	2
limit	CHAOSMACHINE	2
limit	corcirc	2
limit	ARMSPAR	0
limit	ARMDEVA	2
limit	TAWF010	2
limit	CORERAD	2
limit	ARMFAMINE	0
limit	cnemesis	4
limit	CorFLA	5
limit	SCREAMER	5
limit	ARMMTLAB	6
limit	CORMTLAB	6
limit	CORFLAK	12
limit	ARMFLAK	12
limit	MERCURY	5
limit	NITFLOWR	8
limit	SKYSWEEPR	10
limit	ARMEMG	0
limit	CORFMD	4
limit	ARMAMD	4
limit	ARMDRAG	2
limit	CORDRAG	2
limit	TAWF005	1
limit	ARMLLT	1
limit	CORLLT	1
limit	CORHLT	4
limit	ARMHLT	4
limit	MEDUSA	5
limit	ARMRL	10
limit	CORRL	10
limit	ARMGUARD	4
limit	CORPUN	4
limit	CORVHLT	2
limit	ARMANNI	4
limit	CORDOOM	0
limit	ARMBRTHA	5
limit	CORINT	5
limit	CORBUZZ	1
limit	ARMVULC	1
limit	CORBBC	5
limit	ARMDEV	5
limit	TAWF001	2
limit	ARMMORTAR	5
limit	CorPestilence	0
limit	ARMSILO	1
limit	CORSILO	1
limit	AAISILO	2
limit	CAISILO	2
limit	ARMHNSILO	0
limit	CORHNSILO	0
limit	ARMPB	0
limit	ARMAMB	2
limit	CORTOAST	2
limit	CORVIPE	3
limit	AGORGON	3
limit	CORTRON	0
limit	ARMEMP	0
limit	CAITRON	1
limit	AAIEMP	1
limit	ARMTARG	1
limit	CORTARG	1
limit	ARMBFORTEW	0
limit	ARMFORTEW	0
limit	ARMFORT	0
limit	CORFORT	0
limit	ARMBFORTNS	0
limit	ARMFORTNS	0
limit	CORFFLAK	2
limit	ARMTRID	0
limit	RESFMDNS	0
limit	CORKRAK	0
limit	ARMFDRAG	0
limit	CORFDRAG	0
limit	ARMFFLAK	2
limit	CORFRT	0
limit	ARMFHLT	0
limit	CORFHLT	0
limit	ARMTL	0
limit	CORTL	0
limit	ARMFRT	0
limit	ARMATL	0
limit	CORATL	0
limit	ARMANINS	0
limit	CORDOMNS	0
limit	CORINTNS	0
limit	ARMBTANS	0
limit	CORBUZNS	0
limit	ARMVCNNS	0
limit	AMDREPNS	0
limit	CORSLONS	0
limit	ARMSLONS	0
limit	CORVIPNS	0
limit	ARMAP	6
limit	ARMHP	0
limit	CORHP	0
limit	ARMLAB	1
limit	CORLAB	1
limit	ARMVP	1
limit	CORVP	2
limit	ARMSY	1
limit	CORSY	1
limit	CORAP	5
limit	ARMAAP	5
limit	CORAAP	7
limit	aahp	6
limit	cahp	6
limit	ARMALAB	1
limit	CORALAB	1
limit	ARMAVP	1
limit	CORAVP	1
limit	ARMASY	1
limit	CORASY	1
limit	CORGANT	0
limit	ARMKUS	0
limit	CORBLAB	0
limit	ARMBLAB	0
limit	ssplant	2
limit	ARMHPNS	0
limit	CORHPNS	0
limit	ARMPLAT	5
limit	CORPLAT	5
limit	HAVOC	5
limit	SABRE	20
limit	CHOPPER	20
limit	cdragon	14
limit	ARMANAC	0
limit	ARMTHOVR	0
limit	CORAH	0
limit	ARMAH	0
limit	NSACLASH	0
limit	BOMBARDIER	0
limit	LOBBER	0
limit	CSPEED	0
limit	NSAAGCH	0
limit	SPEEDER	0
limit	ARMLASHOVER	0
limit	CORELASHOVER	0
limit	ARMSH	0
limit	CORSNAP	0
limit	SPOTTER	0
limit	BLOTTER	0
limit	CONCEALER	0
limit	CORMH	0
limit	NSACBRIM	0
limit	NSAARHOV	00
limit	ARMMH	0
limit	CORSH	0
limit	NSACBEHE	0
limit	NSACANGLR	0
limit	NSAATORPH	0
limit	CORTHOVR	0
limit	armdread	1
limit	armlth	0
limit	armpgh	0
limit	coradvrh	0
limit	CORPHYSET	0
limit	CORARTH	0
limit	ARMARTH	0
limit	CORFLAKH	0
limit	ARMFLAKH	0
limit	armKAAT	1
limit	CORKROG	0
limit	ARMKRYP	0
limit	ARMMedic	0
limit	cAcolyte	0
limit	CORClone	0
limit	CORHelpr	0
limit	CORWarrr	0
limit	ARMClone	0
limit	ARMHelpr	0
limit	ARMMsect	0
limit	AEXXEC	0
limit	ARMFLEA	0
limit	CORRONIN	0
limit	SHAKER	0
limit	CORESOLD	0
limit	ARMJETH	0
limit	ARMHAM	0
limit	CORTHUD	0
limit	CORAK	0
limit	ARMPW	0
limit	ARMWAR	0
limit	CORCRASH	0
limit	ARMROCK	0
limit	CORSTORM	0
limit	ARMFAV	0
limit	CORBANDIT	0
limit	armbighr	0
limit	ARMCAV	0
limit	CORCRAB	0
limit	ARMDECOM	2
limit	CORDECOM	2
limit	corflam	0
limit	NSAAGRIZ	0
limit	ArmHH	0
limit	ArmOS	2
limit	COROS	2
limit	CORSMK	0
limit	armMech	0
limit	ARMSNIPE	0
limit	corzlot	0
limit	ASNIPER	0
limit	SOULREAVER	0
limit	WARHAMMER	0
limit	WRAITH	0
limit	CORAMPH	0
limit	ARMAMPH	0
limit	CORSUMO	0
limit	CORCAN	0
limit	ARMFIDO	0
limit	CORARCH	0
limit	ARMVADER	0
limit	CORROACH	0
limit	CORFAST	0
limit	ARMFAST	0
limit	CORPYRO	0
limit	ARMMAV	0
limit	CORHRK	0
limit	OPPRESSOR	0
limit	ARMZEUS	0
limit	CORMORT	0
limit	ARMMARK	0
limit	CORVOYR	0
limit	CORSPEC	0
limit	ARMSPY	0
limit	CORSPY	0
limit	CORMINE1	0
limit	CORMINE2	0
limit	CORMINE3	0
limit	CORMINE4	0
limit	CORMINE5	0
limit	CORMINE6	0
limit	AMINEGUN	0
limit	AMINEJAM	0
limit	ARMMINE5	0
limit	ARMMINE2	0
limit	ARMMINE1	0
limit	ARMMINE4	0
limit	ARMMINE3	0
limit	ARMMINE6	0
limit	ARMASER	0
limit	AJAMMER	0
limit	SPOOFER	4
limit	ARMASTN	0
limit	ARMRAD	0
limit	CORRAD	0
limit	ARMSONAR	0
limit	CORSONAR	0
limit	ARMARAD	0
limit	CORARAD	0
limit	ARMASON	0
limit	CORASON	0
limit	ARMBEAC	0
limit	CORBEAC	0
limit	ARMEYE	0
limit	ARMAFRAD	0
limit	AFLRADAR	0
limit	ARMASP	12
limit	CORASP	12
limit	QuadAirPad	2
limit	CORERRP	0
limit	ARMPADNS	0
limit	CORFUS	3
limit	ARMFUS	3
limit	TAWF004	2
limit	TAWF104	2
limit	ARMADVSOL	6
limit	CORADVSOL	6
limit	APART	2
limit	AAFUS	2
limit	CAFUS	2
limit	ARMCKFUS 1
limit	CORCKFUS 1
limit	CORMFUS	5
limit	ARMMFUS	5
limit	ARMSOLAR	12
limit	CORSOLAR	12
limit	AAISOLAR	0
limit	CAISOLAR	0
limit	ARMGEO	5
limit	CORGEO	5
limit	amgeo	5
limit	cmgeo	5
limit	MLEX	5
limit	ARMMEX	8
limit	CORMEX	8
limit	AAIMEX	5
limit	CAIMEX	5
limit	CKMMKR	0
limit	ARMMAKR	8
limit	CORMAKR	8
limit	ARMMMKR	3
limit	CORMMKR	3
limit	ARMMOHO	5
limit	CORMOHO	5
limit	ARMWIN	11
limit	CORWIN	11
limit	crnns	0
limit	ARMTIDE	0
limit	CORTIDE	0
limit	ARMUWFUS	0
limit	CORUWFUS	0
limit	AAITIDE	3
limit	CAITIDE	3
limit	ARMUWMEX	0
limit	CORUWMEX	0
limit	AAIUWMEX	0
limit	CAIUWMEX	0
limit	ARMFMKR	0
limit	CORFMKR	0
limit	ARMMOHNS	0
limit	CORMOHNS	0
limit	armUMME	0
limit	corUMME	0
limit	corshilone	0
limit	ARMSFIG	20
limit	CORSFIG	20
limit	CORHUNT	0
limit	ARMSEHAK	0
limit	ARMSEAP	0
limit	CORSEAP	0
limit	CORSUBC	0
limit	DECADE	0
limit	ARMMCARY	0
limit	ARMROY	0
limit	CORROY	0
limit	ARMMSHIP	0
limit	CORPT	0
limit	ARMPT	0
limit	CORTSHIP	0
limit	ARMTSHIP	0
limit	CORBARR	0
limit	ArmSUBC	0
limit	Enabler	0
limit	TAWF009	0
limit	ArmHCAR	0
limit	Whale	0
limit	ARMYAMA	0
limit	ARMAAS	0
limit	CORSHARK	0
limit	CORBC	0
limit	ARMBATS	0
limit	CORBATS	0
limit	TAWF006	0
limit	ARMCRUS	0
limit	CORCRUS	0
limit	ARMCARRY	0
limit	CORCARRY	0
limit	ARMSJAM	0
limit	CORSJAM	0
limit	ARMSCRAM	0
limit	CORMSHIP	0
limit	armbcss	4
limit	armscarss	1
limit	AINO	6
limit	arthur	3
limit	StorageFacility	0
limit	ARMESTOR	0
limit	CORESTOR	0
limit	ARMMSTOR	0
limit	CORMSTOR	0
limit	ARMUWES	0
limit	CORUWES	0
limit	ARMUWMS	0
limit	CORUWMS	0
limit	ARMARC	0
limit	corMsub	0
limit	ARMSUB	0
limit	CORSUB	0
limit	armMsub	0
limit	ARMSUBK	0
limit	ARMRECL	0
limit	CORSSUB	0
limit	CORTHRASH	0
limit	CORMORAY	0
limit	corGFBT	0
limit	ARMGUSS	0
limit	ARMJANUS	0
limit	CorCSFT	0
limit	CORGAUSS	0
limit	CORRAID	0
limit	CORMIST	2
limit	CSLICER	0
limit	CORGATOR	0
limit	ARMFLASH	0
limit	CORLEVLR	0
limit	TAWF013	0
limit	ARMSTUMP	0
limit	ARMMLV	0
limit	CORMLV	0
limit	ARMSAM	2
limit	CORFAV	0
limit	ARMSONIC	0
limit	CORGOL	0
limit	NSACSKV	0
limit	CORANTAR	1
limit	ARMBEAR	0
limit	ARMBEHEM	0
limit	BOB	0
limit	CORSABOT	0
limit	ARMGAT	0
limit	hellfire	0
limit	CORLOKI	0
limit	ARMCAMP	0
limit	ARMORCA	0
limit	NSAAPROF	0
limit	CORPULSAR	0
limit	ARMSCORP	0
limit	ARMSPION	0
limit	ARMSABOT	0
limit	corartv	0
limit	CORTHUG	0
limit	XENON	0
limit	CORSEAL	0
limit	ARMCROC	0
limit	CORMABM	0
limit	ARMSCAB	0
limit	ARMMART	0
limit	CORMART	0
limit	ARMMANNI	0
limit	CORSENT	0
limit	ARMYORK	0
limit	ARMBULL	0
limit	CORREAP	0
limit	ARMBOA	0
limit	ARMLATNK	0
limit	CORETER	0
limit	CORVRAD	0
limit	ARMJAM	0
limit	ARMSEER	0
limit	TAWF003	0
limit	TAWF103	0
limit	CORVROC	0
limit	ARMMERL	0
limit	ARMSPID	0
limit	abigfatm	0
limit	clb	0
limit Sagittarius 0
limit AREA51 2
Limit CORMachn 1
Limit Cougar 0
Limit Splinter 1
Limit CANCER 0
Limit LION 1
Limit ARMSTREM 4
Limit AAIAAP 5
Limit AAIACK 1
Limit AAIACV 2
Limit AAIALAB 2
Limit AAIAVP 2
Limit AAIAP 4
Limit AAICA 15
Limit AAICK 2
Limit AAICV 2
Limit AAILAB 2
Limit AAIVP 2
Limit CAIAAP 5
Limit CAIACK 3
Limit CAIACV 2
Limit CAIALAB 2
Limit CAIAP 4
Limit CAIAVP 2
Limit CAICA 15
Limit CAICK 2
Limit CAICV 2
Limit CAILAB 2
Limit CAIVP 2
Limit CAIDECOM 4
Limit CAIGANT 1
Limit AAIMMKR 6
Limit CAIMMKR 6
Limit AAIMEXX 14
Limit AAISOLRX 0
Limit CAIMEXX 14
Limit CAISOLRX 0
Limit AAIDECOM 4
Limit WATCHER 2
Limit CORFOSS 2
Limit ARMTERM 0
Limit NAGA 2
Limit HYDRA 2
Limit CASTLE 0
Limit ARMTRKSA 0
Limit ARMDSLAYER 7
Limit CORFURY 7
Limit BLACKDAWN 6
limit CORMEDT 0
limit CORSNAPT 0
limit CORTNK 2
limit CORART 0
limit CORMONST 0
limit MAMMOTH 0
limit CORTERMITE 0
limit COREKATY 0
limit CETUS 5
limit COREMGK 0
limit CORPLAS 1
limit ARMCRUSH 0
limit ALOUETTE 6
limit CORWLESP 0
limit CORCASAA 6
limit ARMILL 2
limit ARMSHSTP 0
limit ACTUGSAT 1
limit CORDDAAP 5
limit ARMBRIM 0
limit TAWF115 0
limit ASAMURAI 0
limit TAWF113 0
limit SPOOFERC 4
limit HKCORE 6
limit HERETIC 6
limit CORGARD 2
limit COREMECH 1
limit CORCRW 4
limit ARMVIND 7
limit BEARCAT 7
limit TAWF105 2
limit AFATBOY 2
limit AIKUS 1
limit ARMAMPBD 2
limit TAWF116 0
limit CORWOLV 0
limit CORGRAV 0
limit CORMAK 0
limit ARMSHLT 1
limit ARMBANTH 1
limit SUPERJUG 0
limit ARMFURY 0
limit CORRAGE 0
limit CORGARP 1
limit CORSC 10
limit ARMPINCER 1
limit TAWF109 0
limit MDVULC 2
limit MDBUZZ 2
limit MJET 2
limit ZULU 0
limit ARUA 0
limit CORSUPP 0
limit ARMFARK 2
limit CORNECRO 1
limit ARMPOPSOL 4
limit CORPOPSOL 4
limit DEMOLISH 0
limit CORPERP 0
limit CORPRO 0
limit AAIASER 0
limit CAISPEC 0
limit AAICKFUS 3
limit CAICKFUS 3
limit AAIJAM 0
limit CAIETER 0
limit COREG2 0
limit COREG4 0
limit ARMAMEX 4
limit CORAMEX 4
limit CORMOSQ 6
limit ARMRAZOR 5
limit CORSCREW 5
limit AHERMES 4
limit ARMMAULER 0
limit ARMTORPMEX 0
limit CORTORPMEX 0
limit BLADE 5
limit CORLNC 0
limit CORPORC 0
limit DICTATOR 0
limit KROGTAAR 0
limit PACKO 4
limit SHIVA 0
limit ARMLIBE 4
limit ARMTACHI 0
limit ARMCLLT 0
limit CORCLLT 0
limit CORRAG 6
limit TERROR 0
limit ARMSPARROW 7
limit S4A3 4
limit AIAREA51 0
limit AICASTLE 0
limit ARMAWIND 6
limit CORAWIND 6
limit COMMANDO 1
