// BANZAI Seabattle Profile	

plan easy	
weight	CORGANT	0.00
weight	ARMKUS	0.00
weight	CORBLAB	0.00
weight	ARMBLAB	0.00
weight	ssplant	0.00
weight	ARMHPNS	0.70
weight	CORHPNS	0.70
weight	ARMPLAT	0.95
weight	CORPLAT	0.95
weight	HAVOC	0.20
weight	SABRE	0.20
weight	CHOPPER	0.95
weight	cdragon	0.50
weight	ARMANAC	0.40
weight	ARMTHOVR	0.00
weight	CORAH	0.70
weight	ARMAH	0.70
weight	NSACLASH	0.80
weight	BOMBARDIER	0.85
weight	LOBBER	0.60
weight	CSPEED	0.50
weight	NSAAGCH	0.70
weight	SPEEDER	0.95
weight	ARMLASHOVER	0.40
weight	CORELASHOVER	0.50
weight	ARMSH	0.00
weight	CORSNAP	0.50
weight	SPOTTER	0.00
weight	BLOTTER	0.00
weight	CONCEALER	0.00
weight	CORMH	0.50
weight	NSACBRIM	0.75
weight	NSAARHOV	0.80
weight	ARMMH	0.50
weight	CORSH	0.00
weight	NSACBEHE	0.75
weight	NSACANGLR	0.50
weight	NSAATORPH	0.50
weight	CORTHOVR	0.00
weight	armdread	0.50
weight	CORDREAD	0.50
weight	armlth	0.70
weight	armpgh	0.70
weight	coradvrh	0.70
weight	CORPHYSET	0.60
weight	CORARTH	0.90
weight	ARMARTH	0.70
weight	CORFLAKH	0.50
weight	ARMFLAKH	0.50
weight	armKAAT	0.00
weight	CORKROG	0.00
weight	ARMKRYP	0.00
weight	ARMMedic	0.00
weight	cAcolyte	0.00
weight	CORClone	0.00
weight	CORHelpr	0.00
weight	CORWarrr	0.00
weight	ARMClone	0.00
weight	ARMHelpr	0.00
weight	ARMMsect	0.00
weight	AEXXEC	0.00
weight	ARMFLEA	0.00
weight	CORRONIN	0.00
weight	SHAKER	0.00
weight	CORESOLD	0.00
weight	ARMJETH	0.00
weight	ARMHAM	0.00
weight	CORTHUD	0.00
weight	CORAK	0.00
weight	ARMPW	0.00
weight	ARMWAR	0.00
weight	CORCRASH	0.00
weight	ARMROCK	0.00
weight	CORSTORM	0.00
weight	ARMFAV	0.00
weight	CORBANDIT	0.00
weight	armbighr	0.00
weight	ARMCAV	0.00
weight	CORCRAB	0.00
weight	ARMDECOM	0.05
weight	CORDECOM	0.05
weight	corflam	0.00
weight	NSAAGRIZ	0.00
weight	ArmHH	0.00
weight	ArmOS	0.00
weight	COROS	0.00
weight	CORSMK	0.00
weight	armMech	0.00
weight	ARMSNIPE	0.00
weight	corzlot	0.00
weight	ASNIPER	0.00
weight	SOULREAVER	0.00
weight	WARHAMMER	0.00
weight	WRAITH	0.00
weight	CORAMPH	0.70
weight	ARMAMPH	0.70
weight	CORSUMO	0.00
weight	CORCAN	0.00
weight	ARMFIDO	0.00
weight	CORARCH	1.20
weight	ARMVADER	0.00
weight	CORROACH	0.00
weight	CORFAST	0.00
weight	ARMFAST	0.00
weight	CORPYRO	0.00
weight	ARMMAV	0.00
weight	CORHRK	0.00
weight	OPPRESSOR	0.00
weight	ARMZEUS	0.00
weight	CORMORT	0.00
weight	ARMMARK	0.00
weight	CORVOYR	0.00
weight	CORSPEC	0.00
weight	ARMSPY	0.00
weight	CORSPY	0.00
weight	CORMINE1	0.00
weight	CORMINE2	0.00
weight	CORMINE3	0.00
weight	CORMINE4	0.00
weight	CORMINE5	0.00
weight	CORMINE6	0.00
weight	AMINEGUN	0.00
weight	AMINEJAM	0.00
weight	ARMMINE5	0.00
weight	ARMMINE2	0.00
weight	ARMMINE1	0.00
weight	ARMMINE4	0.00
weight	ARMMINE3	0.00
weight	ARMMINE6	0.00
weight	ARMASER	0.00
weight	AJAMMER	0.00
weight	SPOOFER	0.55
weight	ARMASTN	0.00
weight	ARMRAD	0.00
weight	CORRAD	0.00
weight	ARMSONAR	0.00
weight	CORSONAR	0.00
weight	ARMARAD	0.00
weight	CORARAD	0.00
weight	ARMASON	0.00
weight	CORASON	0.00
weight	ARMBEAC	0.00
weight	CORBEAC	0.00
weight	ARMEYE	0.00
weight	ARMAFRAD	0.00
weight	AFLRADAR	0.00
weight	ARMASP	0.80
weight	CORASP	0.80
weight	QuadAirPad	0.95
weight	CORERRP	0.00
weight	ARMPADNS	0.00
weight	CORFUS	0.95
weight	ARMFUS	0.95
weight	TAWF004	0.00
weight	TAWF104	0.00
weight	ARMADVSOL	1.00
weight	CORADVSOL	1.00
weight	APART	1.25
weight	AAFUS	0.80
weight	CAFUS	0.80
weight	ARMCKFUS	0.80
weight	CORCKFUS	0.80
weight	CORMFUS	0.80
weight	ARMMFUS	0.80
weight	ARMSOLAR	18.00
weight	CORSOLAR	18.00
weight	AAISOLAR	0.00
weight	CAISOLAR	0.00
weight	ARMGEO	18.00
weight	CORGEO	18.00
weight	amgeo	15.00
weight	cmgeo	15.00
weight	MLEX	1.00
weight	ARMMEX	6.00
weight	CORMEX	6.00
weight	AAIMEX	0.00
weight	CAIMEX	0.00
weight	CKMMKR	0.00
weight	ARMMAKR	5.95
weight	CORMAKR	5.95
weight	ARMMMKR	0.65
weight	CORMMKR	0.65
weight	ARMMOHO	1.95
weight	CORMOHO	1.95
weight	ARMWIN	15.00
weight	CORWIN	15.00
weight	crnns	0.40
weight	ARMTIDE	0.50
weight	CORTIDE	0.50
weight	ARMUWFUS	0.50
weight	CORUWFUS	0.50
weight	AAITIDE	2.90
weight	CAITIDE	2.90
weight	ARMUWMEX	0.60
weight	CORUWMEX	0.60
weight	AAIUWMEX	0.00
weight	CAIUWMEX	0.00
weight	ARMFMKR	0.50
weight	CORFMKR	0.50
weight	ARMMOHNS	0.40
weight	CORMOHNS	0.40
weight	armUMME	1.00
weight	corUMME	1.00
weight	corshilone	0.30
weight	ARMSFIG	0.50
weight	CORSFIG	0.50
weight	CORHUNT	0.00
weight	ARMSEHAK	0.00
weight	ARMSEAP	0.50
weight	CORSEAP	0.50
weight	CORSUBC	0.00
weight	DECADE	0.50
weight	ARMMCARY	0.10
weight	ARMROY	0.95
weight	CORROY	0.50
weight	ARMMSHIP	0.50
weight	CORPT	0.00
weight	ARMPT	0.00
weight	CORTSHIP	0.00
weight	ARMTSHIP	0.00
weight	CORBARR	0.40
weight	ArmSUBC	0.30
weight	Enabler	0.00
weight	TAWF009	0.50
weight	ArmHCAR	0.00
weight	Whale	0.00
weight	ARMYAMA	0.00
weight	ARMAAS	1.20
weight	CORSHARK	0.70
weight	CORBC	0.70
weight	ARMBATS	0.70
weight	CORBATS	0.70
weight	TAWF006	0.60
weight	ARMCRUS	0.50
weight	CORCRUS	0.50
weight	ARMCARRY	0.50
weight	CORCARRY	0.50
weight	ARMSJAM	0.00
weight	CORSJAM	0.00
weight	ARMSCRAM	0.00
weight	CORMSHIP	0.50
weight	armbcss	0.00
weight	armscarss	0.00
weight	AINO	0.00
weight	arthur	0.00
weight	StorageFacility	0.00
weight	ARMESTOR	0.00
weight	CORESTOR	0.00
weight	ARMMSTOR	0.00
weight	CORMSTOR	0.00
weight	ARMUWES	0.00
weight	CORUWES	0.00
weight	ARMUWMS	0.00
weight	CORUWMS	0.00
weight	ARMARC	0.50
weight	corMsub	0.70
weight	ARMSUB	0.50
weight	CORSUB	0.50
weight	armMsub	0.70
weight	ARMSUBK	0.50
weight	ARMRECL	0.00
weight	CORSSUB	0.50
weight	CORTHRASH	0.00
weight	CORMORAY	0.00
weight	corGFBT	0.00
weight	ARMGUSS	0.00
weight	ARMJANUS	0.00
weight	CorCSFT	0.00
weight	CORGAUSS	0.00
weight	CORRAID	0.00
weight	CORMIST	0.00
weight	CSLICER	0.00
weight	CORGATOR	0.00
weight	ARMFLASH	0.00
weight	CORLEVLR	0.00
weight	TAWF013	0.00
weight	ARMSTUMP	0.00
weight	ARMMLV	0.00
weight	CORMLV	0.00
weight	ARMSAM	0.00
weight	CORFAV	0.00
weight	ARMSONIC	0.00
weight	CORGOL	0.00
weight	NSACSKV	0.00
weight	CORANTAR	1.00
weight	ARMBEAR	0.00
weight	ARMBEHEM	0.00
weight	BOB	0.00
weight	CORSABOT	0.00
weight	ARMGAT	0.00
weight	hellfire	0.00
weight	CORLOKI	0.00
weight	ARMCAMP	0.00
weight	ARMORCA	1.00
weight	NSAAPROF	0.00
weight	CORPULSAR	0.00
weight	ARMSCORP	0.00
weight	ARMSPION	0.00
weight	ARMSABOT	0.00
weight	corartv	0.00
weight	CORTHUG	0.00
weight	XENON	0.00
weight	CORSEAL	0.95
weight	ARMCROC	0.95
weight	CORMABM	0.00
weight	ARMSCAB	0.00
weight	ARMMART	0.00
weight	CORMART	0.00
weight	ARMMANNI	0.00
weight	CORSENT	0.30
weight	ARMYORK	0.30
weight	ARMBULL	0.00
weight	CORREAP	0.00
weight	ARMBOA	0.00
weight	ARMLATNK	0.00
weight	CORETER	0.00
weight	CORVRAD	0.00
weight	ARMJAM	0.00
weight	ARMSEER	0.00
weight	TAWF003	0.00
weight	TAWF103	0.00
weight	CORVROC	0.00
weight	ARMMERL	0.00
weight	ARMSPID	0.00
weight	abigfatm	0.00
weight	clb	0.00
weight	SAGITTARIUS 0.50
weight	AREA51 0.94
weight	CORMACHN 0.20
weight	COUGAR 0.20
weight	SPLINTER 0.10
weight	LION 0.10
weight	CANCER 0.10
weight	AAIAAP 1.95
weight	AAIACK 0.30
weight	AAIACV 0.90
weight	AAIALAB 0.45
weight	AAIAP 1.50
weight	AAIAVP 0.90
weight	AAICA 0.90
weight	AAICK 0.95
weight	AAICV 0.90
weight	AAILAB 0.90
weight	AAIVP 2.00
weight	CAIAAP 1.95
weight	CAIACK 0.40
weight	CAIACV 0.40
weight	CAIALAB 0.45
weight	CAIAP 1.50
weight	CAIAVP 0.90
weight	CAICA 0.90
weight	CAICK 0.70
weight	CAICV 0.70
weight	CAILAB 0.80
weight	CAIVP 2.00
weight	CAIDECOM 0.60
weight	CAIGANT 0.90
weight	AAIMMKR 0.00
weight	CAIMMKR 0.00
weight	AAIMEXX 12.00
weight	CAIMEXX 12.00
weight	AAISOLRX 0.00
weight	CAISOLRX 0.00
weight	AAIDECOM 0.60
weight	ARMSTREM 0.35
weight	WATCHER 0.10
weight	SPINNER 0.70
weight	CORFOSS 0.60
weight	ARMTERM 0.30
weight	NAGA 0.50
weight	HYDRA 0.50
weight	CASTLE 0.70
weight	CORROMN 0.60
weight	ARMTRKSA 0.00
weight	ARMDSLAYER 1.05
weight	CORFURY 1.05
weight AIKUS 0.00
weight BLACKDAWN 0.60
weight CORMEDT 0.00
weight CORSNAPT 0.90
weight CORTNK 0.00
weight CORART 0.00
weight CORMONST 0.40
weight CORETERMITE 0.00
weight COREKATY 0.00
weight CETUS 0.45
weight COREMGK 0.00
weight CORPLAS 0.00
weight ARMCRUSH 0.60
weight ALOUETTE 0.45
weight CORWLESP 0.55
weight CORCASAA 0.50
weight ARMILL 0.30
weight ARMSHSTP 0.55
weight ACTUGSAT 0.40
weight CORDDAAP 0.55
weight ARMBRIM 0.00
weight EMAN 0.00
weight ASAMURAI 0.00
weight TAWF113 0.00
weight SPOOFERC 0.55
weight HERETIC 0.20
weight HKCORE 0.45
weight CORGARD 0.55
weight COREMECH 0.00
weight CORCRW 0.40
weight BEARCAT 0.45
weight ARMVIND 0.45
weight ARMROGUE 0.00
weight TAWF105 0.00
weight AFATBOY 0.00
weight ARMAMPBD 0.70
weight TAWF116 0.00
weight CORWOLV 0.00
weight CORGRAV 0.60
weight CORMAK 0.00
weight ARMSHLT 0.00
weight ARMBANTH 0.00
weight SUPERJUG 0.00
weight ARMFURY 0.00
weight CORRAGE 0.00
weight CORGARP 0.45
weight CORSC 0.30
weight ARMPINCER 0.45
weight TAWF109 0.45
weight MDBUZZ 0.30
weight MDVULC 0.30
weight MJET 0.30
weight ZULU 0.40
weight ARUA 0.45
weight CORSUPP 0.60
weight ARMFARK 0.40
weight CORNECRO 0.45
weight ARMPOPSOL 0.40
weight CORPOPSOL 0.40
weight DEMOLISH 0.0
weight CORPERP 0.00
weight CORPRO 0.00
weight AAIASER 0.00
weight CAISPEC 0.00
weight AAICKFUS 0.50
weight CAICKFUS 0.50
weight AAIJAM 0.00
weight CAIETER 0.00
weight COREG2 0.00
weight COREG4 0.00
weight ARMAMEX 0.65
weight CORAMEX 0.65
weight CORMOSQ 0.60
weight ZULU 0.50
weight AURA 0.50
weight ARMRAZOR 0.50
weight CORSCREW 0.50
weight AHERMES 0.45
weight ARMMAULER 0.30
weight ARMTORPMEX 0.70
weight CORTORPMEX 0.70
weight BLADE 0.65
weight CORLNC 0.45
weight CORPORC 0.40
weight DICTATOR 0.35
weight KROGTAAR 0.00
weight PACKO 0.45
weight SHIVA 0.75
weight ARMLIBE 0.60
weight ARMTACHI 0.00
weight ARMCLLT 0.25
weight CORCLLT 0.25
weight CORRAG 0.45
weight TERROR 0.00
weight ARMSPARROW 0.55
weight S4A3 0.45
weight COREAASP 0.60
weight CORDCM 0.00
weight AIAREA51 0.30
weight AICASTLE 0.30
weight ARMUWFCT 0.90
weight CORUWFCT 0.90
weight ARMAWIND 0.90
weight CORAWIND 0.90
weight COMMANDO 0.00
weight ARMANN2 0.50
weight CORKTHUD 0.00
weight SKULL 0.00
weight ARMATK 0.40
weight CORMISAN 0.00
weight MARAUDER 0.00
weight CORHART 0.00
weight ARMPGH 0.00
weight ARMPRED 0.00
weight ARMKONRAD 0.00
weight CORPIL 0.00
weight ARMAMPCV 0.50
weight CORAMPCV 0.50
weight EMBRYO 0.00
weight CORFFOX 0.00
weight ANIKE 0.00
weight ARMHART 0.00
weight ARMNMIS 0.00
weight CORFGEN 0.00
weight ARMMAGNUM 0.00
weight CORKRIS 0.00
weight IONTANK 0.00
weight MECH 0.00
weight AAIBRAWL 1.40
weight AAIFIG 1.00
weight AAIHAWK 1.20
weight AAILANCE 2.40
weight AAIPNIX 1.00
weight AAITHUND 1.00
weight CAIAPE 1.40
weight CAIHURC 1.00
weight CAISHAD 0.80
weight CAITITAN 2.40
weight CAIVAMP 1.40
weight CAIVENG 1.00
weight GDIMAMMO 0.00
weight AAISEAP 1.50
weight CAISEAP 1.50
weight AAISFIG 0.80
weight CAISFIG 0.80
weight ARROW 0.85
weight FIREWOLF 0.00
weight SAMURAI 0.65
weight CORSTALK 0.00
weight ADVMOHO 1.10
weight ADVMOHOC 1.10
weight ARMUWF 0.95
weight CORUWF 0.95
weight ARMALT 1.20
weight CORALT 1.20
weight ARMECHO 2.20
weight CORTAR 2.20
weight CORAASP 0.95
weight ARMEMAN 0.00
weight APITBULL 0.00
weight CDAEMON 0.00
weight ARMMEDT 0.00
weight ARMSPARKLE 0.00
weight VC109 0.00
weight TAWF114 0.00
weight TAWF016 0.00
weight TOKEN 0.00
weight ARMAGAM 0.00
weight ARMOBL 0.85
weight ARMPIKE 0.65
weight ARMHJAM 0.60
weight ARMYAMA 0.70
weight ARMROGUE 0.00
weight CORSCORP 0.00
weight ARMSS 0.00
weight CORSS 0.00
weight CORBUILD 0.00
weight CORDEV1 0.00
weight CORTRUCK 0.00
weight ARMDEV1 0.00
weight ARMBEAC 0.00
weight CORBEAC 0.00
weight ARMGATE 0.00
weight CORGATE 0.00
weight ARMDEV 0.00
weight ARMART 0.00
weight CORMATNK 0.00
weight CORDEF 0.00
weight CORODIN 0.00
weight CRAILGUN 0.00
weight ARMCORV 0.00
weight CORAMECH 0.00
weight CORGBOAT 1.50
weight ABRAMS 0.00
weight T80 0.00
weight CORGAUSS 0.00
weight CORMAK 0.00
weight ARMTHOR 0.00
weight ARMBLITZ 0.00
weight CORGEM 0.00
weight ARMPRTL 0.00
weight ARMCORV 1.60
weight ARMSAAP 0.00
weight CORBT 0.00
weight CORETTIN 0.60
weight ARMPORK 0.00
weight CORHORG 0.00
weight INTRUDER 0.00
weight ARMFORTGH 0.00
weight ARMFORTGV 0.00
weight CORFGATEEW 0.00
weight CORFGATENS 0.00
weight ARMRECCY 0.00
weight MILAX 0.00
weight ARMCBOMB 0.40
weight DEMOLISH 0.00
weight ARMMOJO 0.00
weight ARMMSPID 0.00
weight CORSTALKER 0.00
weight CORGRUNT 0.00
weight MAGILLA 0.00
weight ARMTRIPE 0.00
weight CORTROLL 0.00
weight ARMANT 0.00
weight ARMSCREAM 0.00
weight CORASS 0.00

limit	ARMKAM	5
limit	SHRIKE	5
limit	ORCA	0
limit	ARMWASP	12
limit	CORSHAD	10
limit	ARMTHUND	10
limit	CORVENG	0
limit	ARMFIG	4
limit	BLADE	7
limit	CORFINK	0
limit	ARMPEEP	0
limit	ARMATLAS	0
limit	CORVALK	0
limit	CORHORS	2
limit	charpy	5
limit	TAWF108	5
limit	CORHURC	10
limit	KANASHIMI	0
limit	TAWF107	5
limit	TAWF008	5
limit	ARMPERS	5
limit	predator	2
limit	TAWF007	5
limit	ARMTOMCT	4
limit	gryphon	5
limit	ARMCYBR	2
limit	CORWING	2
limit	ARMPNIX	60
limit	ARMFRP	0
limit	Sakura	0
limit	cormlsp	0
limit	ARMBRAWL	30
limit	CORAPE	30
limit	ARMAWAC	0
limit	CORAWAC	0
limit	ARMHAWK	8
limit	CORVAMP	8
limit	ARMMLSP	0
limit	ARMLANCE	10
limit	CORTITAN	10
limit	CORABMB	0
limit	ARMCA	1
limit	CORCA	1
limit	ARMACA	2
limit	CORACA	2
limit	ARMANS	3
limit	CORANS	3
limit	ARMBEAVER	1
limit	CORMUSKRAT	1
limit	ARMCH	2
limit	CORCH	2
limit	aach	2
limit	cach	2
limit	CORBOI	2
limit	ARMJIB	2
limit	ARMNTOW	0
limit	CORNTOW	0
limit	RepairArm	1
limit	ARMCK	1
limit	CORCK	1
limit	ARMCV	1
limit	CORCV	1
limit	ARMACK	1
limit	CORACK	1
limit	ARMCS	10
limit	CORCS	10
limit	ARMACSUB	3
limit	CORACSUB	3
limit	ARMCSA	3
limit	CORCSA	3
limit	ARMACV	1
limit	CORACV	1
limit	TAWF111	0
limit	armarch	10
limit	armcir	10
limit	CHAOSMACHINE	3
limit	corcirc	0
limit	ARMSPAR	0
limit	ARMDEVA	0
limit	TAWF010	0
limit	CORERAD	10
limit	ARMFAMINE	0
limit	cnemesis	1
limit	CorFLA	5
limit	SCREAMER	3
limit	ARMMTLAB	0
limit	CORMTLAB	0
limit	CORFLAK	20
limit	ARMFLAK	20
limit	MERCURY	3
limit	NITFLOWR	4
limit	SKYSWEEPR	8
limit	ARMEMG	0
limit	CORFMD	0
limit	ARMAMD	0
limit	ARMDRAG	0
limit	CORDRAG	0
limit	TAWF005	1
limit	ARMLLT	0
limit	CORLLT	0
limit	CORHLT	3
limit	ARMHLT	3
limit	MEDUSA	0
limit	ARMRL	15
limit	CORRL	15
limit	ARMGUARD	8
limit	CORPUN	8
limit	CORVHLT	5
limit	ARMANNI	2
limit	CORDOOM	2
limit	ARMBRTHA	4
limit	CORINT	4
limit	CORBUZZ	0
limit	ARMVULC	0
limit	CORBBC	0
limit	ARMDEV	0
limit	TAWF001	0
limit	ARMMORTAR	0
limit	CorPestilence	0
limit	ARMSILO	0
limit	CORSILO	0
limit	AAISILO	3
limit	CAISILO	3
limit	ARMHNSILO	0
limit	CORHNSILO	0
limit	ARMPB	0
limit	ARMAMB	0
limit	CORTOAST	0
limit	CORVIPE	0
limit	AGORGON	0
limit	CORTRON	0
limit	ARMEMP	0
limit	CAITRON	1
limit	AAIEMP	1
limit	ARMTARG	0
limit	CORTARG	0
limit	ARMBFORTEW	0
limit	ARMFORTEW	0
limit	ARMFORT	0
limit	CORFORT	0
limit	ARMBFORTNS	0
limit	ARMFORTNS	0
limit	CORFFLAK	5
limit	ARMTRID	5
limit	RESFMDNS	0
limit	CORKRAK	5
limit	ARMFDRAG	0
limit	CORFDRAG	0
limit	ARMFFLAK	10
limit	CORFRT	8
limit	ARMFHLT	5
limit	CORFHLT	5
limit	ARMTL	5
limit	CORTL	5
limit	ARMFRT	8
limit	ARMATL	15
limit	CORATL	15
limit	ARMANINS	2
limit	CORDOMNS	2
limit	CORINTNS	2
limit	ARMBTANS	2
limit	CORBUZNS	0
limit	ARMVCNNS	0
limit	AMDREPNS	0
limit	CORSLONS	0
limit	ARMSLONS	0
limit	CORVIPNS	5
limit	ARMAP	2
limit	ARMHP	3
limit	CORHP	3
limit	ARMLAB	1
limit	CORLAB	1
limit	ARMVP	1
limit	CORVP	1
limit	ARMSY	2
limit	CORSY	2
limit	CORAP	2
limit	ARMAAP	4
limit	CORAAP	4
limit	aahp	1
limit	cahp	1
limit	ARMALAB	2
limit	CORALAB	2
limit	ARMAVP	2
limit	CORAVP	2
limit	ARMASY	6
limit	CORASY	6
limit	CORGANT	0
limit	ARMKUS	0
limit	CORBLAB	0
limit	ARMBLAB	0
limit	ssplant	0
limit	ARMHPNS	5
limit	CORHPNS	5
limit	ARMPLAT	8
limit	CORPLAT	8
limit	HAVOC	4
limit	SABRE	10
limit	CHOPPER	10
limit	cdragon	10
limit	ARMANAC	5
limit	ARMTHOVR	0
limit	CORAH	12
limit	ARMAH	12
limit	NSACLASH	10
limit	BOMBARDIER	10
limit	LOBBER	10
limit	CSPEED	10
limit	NSAAGCH	10
limit	SPEEDER	10
limit	ARMLASHOVER	10
limit	CORELASHOVER	10
limit	ARMSH	0
limit	CORSNAP	5
limit	SPOTTER	0
limit	BLOTTER	0
limit	CONCEALER	0
limit	CORMH	10
limit	NSACBRIM	10
limit	NSAARHOV	10
limit	ARMMH	10
limit	CORSH	0
limit	NSACBEHE	10
limit	NSACANGLR	10
limit	NSAATORPH	10
limit	CORTHOVR	0
limit	armdread	10
limit	CORDREAD	10
limit	armlth	4
limit	armpgh	4
limit	coradvrh	6
limit	CORPHYSET	20
limit	CORARTH	20
limit	ARMARTH	20
limit	CORFLAKH	8
limit	ARMFLAKH	8
limit	armKAAT	0
limit	CORKROG	2
limit	ARMKRYP	0
limit	ARMMedic	0
limit	cAcolyte	0
limit	CORClone	0
limit	CORHelpr	0
limit	CORWarrr	0
limit	ARMClone	0
limit	ARMHelpr	0
limit	ARMMsect	0
limit	AEXXEC	0
limit	ARMFLEA	0
limit	CORRONIN	0
limit	SHAKER	0
limit	CORESOLD	0
limit	ARMJETH	0
limit	ARMHAM	0
limit	CORTHUD	0
limit	CORAK	0
limit	ARMPW	0
limit	ARMWAR	0
limit	CORCRASH	0
limit	ARMROCK	0
limit	CORSTORM	0
limit	ARMFAV	0
limit	CORBANDIT	0
limit	armbighr	0
limit	ARMCAV	0
limit	CORCRAB	0
limit	ARMDECOM	1
limit	CORDECOM	1
limit	corflam	0
limit	NSAAGRIZ	0
limit	ArmHH	0
limit	ArmOS	0
limit	COROS	0
limit	CORSMK	0
limit	armMech	0
limit	ARMSNIPE	0
limit	corzlot	0
limit	ASNIPER	0
limit	SOULREAVER	0
limit	WARHAMMER	0
limit	WRAITH	0
limit	CORAMPH	20
limit	ARMAMPH	20
limit	CORSUMO	0
limit	CORCAN	0
limit	ARMFIDO	0
limit	CORARCH	6
limit	ARMVADER	0
limit	CORROACH	0
limit	CORFAST	0
limit	ARMFAST	0
limit	CORPYRO	0
limit	ARMMAV	0
limit	CORHRK	0
limit	OPPRESSOR	0
limit	ARMZEUS	0
limit	CORMORT	0
limit	ARMMARK	0
limit	CORVOYR	0
limit	CORSPEC	0
limit	ARMSPY	0
limit	CORSPY	0
limit	CORMINE1	0
limit	CORMINE2	0
limit	CORMINE3	0
limit	CORMINE4	0
limit	CORMINE5	0
limit	CORMINE6	0
limit	AMINEGUN	0
limit	AMINEJAM	0
limit	ARMMINE5	0
limit	ARMMINE2	0
limit	ARMMINE1	0
limit	ARMMINE4	0
limit	ARMMINE3	0
limit	ARMMINE6	0
limit	ARMASER	0
limit	AJAMMER	0
limit	SPOOFER	4
limit	ARMASTN	0
limit	ARMRAD	0
limit	CORRAD	0
limit	ARMSONAR	0
limit	CORSONAR	0
limit	ARMARAD	0
limit	CORARAD	0
limit	ARMASON	0
limit	CORASON	0
limit	ARMBEAC	0
limit	CORBEAC	0
limit	ARMEYE	0
limit	ARMAFRAD	0
limit	AFLRADAR	0
limit	ARMASP	5
limit	CORASP	5
limit	QuadAirPad	1
limit	CORERRP	0
limit	ARMPADNS	0
limit	CORFUS	3
limit	ARMFUS	3
limit	TAWF004	0
limit	TAWF104	0
limit	ARMADVSOL	6
limit	CORADVSOL	6
limit	APART	1
limit	AAFUS	3
limit	CAFUS	3
limit	ARMCKFUS	1
limit	CORCKFUS	1
limit	CORMFUS	5
limit	ARMMFUS	5
limit	ARMSOLAR	12
limit	CORSOLAR	12
limit	AAISOLAR	0
limit	CAISOLAR	0
limit	ARMGEO	5
limit	CORGEO	5
limit	amgeo	5
limit	cmgeo	5
limit	MLEX	8
limit	ARMMEX	6
limit	CORMEX	6
limit	AAIMEX	2
limit	CAIMEX	2
limit	CKMMKR	0
limit	ARMMAKR	6
limit	CORMAKR	6
limit	ARMMMKR	3
limit	CORMMKR	3
limit	ARMMOHO	20
limit	CORMOHO	20
limit	ARMWIN	12
limit	CORWIN	12
limit	crnns	4
limit	ARMTIDE	20
limit	CORTIDE	20
limit	ARMUWFUS	2
limit	CORUWFUS	2
limit	AAITIDE	30
limit	CAITIDE	30
limit	ARMUWMEX	15
limit	CORUWMEX	15
limit	AAIUWMEX	0
limit	CAIUWMEX	0
limit	ARMFMKR	10
limit	CORFMKR	10
limit	ARMMOHNS	7
limit	CORMOHNS	7
limit	armUMME	9
limit	corUMME	9
limit	corshilone	2
limit	ARMSFIG	15
limit	CORSFIG	15
limit	CORHUNT	3
limit	ARMSEHAK	0
limit	ARMSEAP	8
limit	CORSEAP	8
limit	CORSUBC	0
limit	DECADE	5
limit	ARMMCARY	1
limit	ARMROY	10
limit	CORROY	10
limit	ARMMSHIP	10
limit	CORPT	0
limit	ARMPT	0
limit	CORTSHIP	0
limit	ARMTSHIP	0
limit	CORBARR	5
limit	ArmSUBC	2
limit	Enabler	0
limit	TAWF009	10
limit	ArmHCAR	0
limit	Whale	0
limit	ARMYAMA	2
limit	ARMAAS	5
limit	CORSHARK	5
limit	CORBC	5
limit	ARMBATS	10
limit	CORBATS	10
limit	TAWF006	3
limit	ARMCRUS	10
limit	CORCRUS	10
limit	ARMCARRY	2
limit	CORCARRY	2
limit	ARMSJAM	0
limit	CORSJAM	0
limit	ARMSCRAM	0
limit	CORMSHIP	10
limit	armbcss	0
limit	armscarss	0
limit	AINO	0
limit	arthur	0
limit	StorageFacility	0
limit	ARMESTOR	0
limit	CORESTOR	0
limit	ARMMSTOR	0
limit	CORMSTOR	0
limit	ARMUWES	0
limit	CORUWES	0
limit	ARMUWMS	0
limit	CORUWMS	0
limit	ARMARC	5
limit	corMsub	75
limit	ARMSUB	10
limit	CORSUB	10
limit	armMsub	75
limit	ARMSUBK	15
limit	ARMRECL	0
limit	CORSSUB	8
limit	CORTHRASH	0
limit	CORMORAY	0
limit	corGFBT	0
limit	ARMGUSS	0
limit	ARMJANUS	0
limit	CorCSFT	0
limit	CORGAUSS	0
limit	CORRAID	0
limit	CORMIST	0
limit	CSLICER	0
limit	CORGATOR	0
limit	ARMFLASH	0
limit	CORLEVLR	0
limit	TAWF013	0
limit	ARMSTUMP	0
limit	ARMMLV	0
limit	CORMLV	0
limit	ARMSAM	5
limit	CORFAV	0
limit	ARMSONIC	0
limit	CORGOL	0
limit	NSACSKV	0
limit	CORANTAR	6
limit	ARMBEAR	0
limit	ARMBEHEM	0
limit	BOB	0
limit	CORSABOT	0
limit	ARMGAT	0
limit	hellfire	0
limit	CORLOKI	0
limit	ARMCAMP	0
limit	ARMORCA	5
limit	NSAAPROF	0
limit	CORPULSAR	0
limit	ARMSCORP	0
limit	ARMSPION	0
limit	ARMSABOT	0
limit	corartv	0
limit	CORTHUG	0
limit	XENON	0
limit	CORSEAL	10
limit	ARMCROC	10
limit	CORMABM	0
limit	ARMSCAB	0
