// BANZAI Defenceless Profile - Who needs defences anyway??

plan easy	
weight	CORTHOVR	0.00
weight	armdread	0.90
weight	armlth	0.70
weight	armpgh	0.70
weight	coradvrh	0.70
weight	CORPHYSET	0.60
weight	CORARTH	0.90
weight	ARMARTH	0.95
weight	CORFLAKH	0.50
weight	ARMFLAKH	0.50
weight	armKAAT	0.95
weight	CORKROG	0.95
weight	ARMKRYP	0.90
weight	ARMMedic	0.04
weight	cAcolyte	0.10
weight	CORClone	0.10
weight	CORHelpr	0.10
weight	CORWarrr	0.10
weight	ARMClone	0.10
weight	ARMHelpr	0.10
weight	ARMMsect	0.10
weight	AEXXEC	0.95
weight	ARMFLEA	0.00
weight	CORRONIN	0.20
weight	SHAKER	0.10
weight	CORESOLD	0.50
weight	ARMJETH	0.60
weight	ARMHAM	0.55
weight	CORTHUD	0.55
weight	CORAK	0.00
weight	ARMPW	0.30
weight	ARMWAR	0.50
weight	CORCRASH	0.50
weight	ARMROCK	0.95
weight	CORSTORM	0.95
weight	ARMFAV	0.00
weight	CORBANDIT	0.10
weight	armbighr	0.10
weight	ARMCAV	0.90
weight	CORCRAB	0.50
weight	ARMDECOM	0.05
weight	CORDECOM	0.05
weight	corflam	0.10
weight	NSAAGRIZ	0.50
weight	ArmHH	0.95
weight	ArmOS	0.50
weight	COROS	0.50
weight	CORSMK	0.50
weight	armMech	1.75
weight	ARMSNIPE	0.00
weight	corzlot	0.10
weight	ASNIPER	0.10
weight	SOULREAVER	0.00
weight	WARHAMMER	0.75
weight	WRAITH	0.00
weight	CORAMPH	0.00
weight	ARMAMPH	0.00
weight	CORSUMO	0.60
weight	CORCAN	0.95
weight	ARMFIDO	0.95
weight	CORARCH	0.00
weight	ARMVADER	0.00
weight	CORROACH	0.00
weight	CORFAST	0.00
weight	ARMFAST	0.70
weight	CORPYRO	0.20
weight	ARMMAV	0.40
weight	CORHRK	0.60
weight	OPPRESSOR	0.00
weight	ARMZEUS	0.40
weight	CORMORT	0.95
weight	ARMMARK	0.00
weight	CORVOYR	0.00
weight	CORSPEC	0.00
weight	ARMSPY	0.00
weight	CORSPY	0.00
weight	CORMINE1	0.00
weight	CORMINE2	0.00
weight	CORMINE3	0.00
weight	CORMINE4	0.00
weight	CORMINE5	0.00
weight	CORMINE6	0.00
weight	AMINEGUN	0.00
weight	AMINEJAM	0.00
weight	ARMMINE5	0.00
weight	ARMMINE2	0.00
weight	ARMMINE1	0.00
weight	ARMMINE4	0.00
weight	ARMMINE3	0.00
weight	ARMMINE6	0.00
weight	ARMASER	0.00
weight	AJAMMER	0.00
weight	SPOOFER	0.55
weight	ARMASTN	0.00
weight	ARMRAD	0.00
weight	CORRAD	0.00
weight	ARMSONAR	0.00
weight	CORSONAR	0.00
weight	ARMARAD	0.00
weight	CORARAD	0.00
weight	ARMASON	0.00
weight	CORASON	0.00
weight	ARMBEAC	0.00
weight	CORBEAC	0.00
weight	ARMEYE	0.00
weight	ARMAFRAD	0.00
weight	AFLRADAR	0.00
weight	ARMASP	0.60
weight	CORASP	0.60
weight	QuadAirPad	0.10
weight	CORERRP	0.00
weight	ARMPADNS	0.00
weight	CORFUS	0.90
weight	ARMFUS	0.90
weight	TAWF004	0.80
weight	TAWF104	0.80
weight	ARMADVSOL	0.75
weight	CORADVSOL	0.75
weight	APART	1.60
weight	AAFUS	0.65
weight	CAFUS	0.65
weight	ARMCKFUS	0.65
weight	CORCKFUS	0.65
weight	CORMFUS	0.80
weight	ARMMFUS	0.80
weight	ARMSOLAR	18.90
weight	CORSOLAR	18.90
weight	AAISOLAR	0.00
weight	CAISOLAR	0.00
weight	ARMGEO	10.95
weight	CORGEO	10.95
weight	amgeo	10.95
weight	cmgeo	10.95
weight	MLEX	0.75
weight	ARMMEX	5.00
weight	CORMEX	5.00
weight	AAIMEX	0.00
weight	CAIMEX	0.00
weight	CKMMKR	0.00
weight	ARMMAKR	1.50
weight	CORMAKR	1.50
weight	ARMMMKR	0.90
weight	CORMMKR	0.90
weight	ARMMOHO	3.95
weight	CORMOHO	3.95
weight	ARMWIN	18.00
weight	CORWIN	18.00
weight	crnns	0.00
weight	ARMTIDE	0.00
weight	CORTIDE	0.00
weight	ARMUWFUS	0.00
weight	CORUWFUS	0.00
weight	AAITIDE	0.00
weight	CAITIDE	0.00
weight	ARMUWMEX	0.00
weight	CORUWMEX	0.00
weight	AAIUWMEX	0.00
weight	CAIUWMEX	0.00
weight	ARMFMKR	0.00
weight	CORFMKR	0.00
weight	ARMMOHNS	0.00
weight	CORMOHNS	0.00
weight	armUMME	0.00
weight	corUMME	0.00
weight	corshilone	0.00
weight	ARMSFIG	0.00
weight	CORSFIG	0.00
weight	CORHUNT	0.00
weight	ARMSEHAK	0.00
weight	ARMSEAP	0.00
weight	CORSEAP	0.00
weight	CORSUBC	0.00
weight	DECADE	0.00
weight	ARMMCARY	0.00
weight	ARMROY	0.00
weight	CORROY	0.00
weight	ARMMSHIP	0.00
weight	CORPT	0.00
weight	ARMPT	0.00
weight	CORTSHIP	0.00
weight	ARMTSHIP	0.00
weight	CORBARR	0.00
weight	ArmSUBC	0.00
weight	Enabler	0.00
weight	TAWF009	0.00
weight	ArmHCAR	0.00
weight	Whale	0.00
weight	ARMYAMA	0.00
weight	ARMAAS	0.00
weight	CORSHARK	0.00
weight	CORBC	0.00
weight	ARMBATS	0.00
weight	CORBATS	0.00
weight	TAWF006	0.00
weight	ARMCRUS	0.00
weight	CORCRUS	0.00
weight	ARMCARRY	0.00
weight	CORCARRY	0.00
weight	ARMSJAM	0.00
weight	CORSJAM	0.00
weight	ARMSCRAM	0.00
weight	CORMSHIP	0.00
weight	armbcss	0.10
weight	armscarss	0.40
weight	AINO	0.60
weight	arthur	0.40
weight	StorageFacility	0.00
weight	ARMESTOR	0.00
weight	CORESTOR	0.00
weight	ARMMSTOR	0.00
weight	CORMSTOR	0.00
weight	ARMUWES	0.00
weight	CORUWES	0.00
weight	ARMUWMS	0.00
weight	CORUWMS	0.00
weight	ARMARC	0.00
weight	corMsub	0.00
weight	ARMSUB	0.00
weight	CORSUB	0.00
weight	armMsub	0.00
weight	ARMSUBK	0.00
weight	ARMRECL	0.00
weight	CORSSUB	0.00
weight	CORTHRASH	0.50
weight	CORMORAY	0.40
weight	corGFBT	0.60
weight	ARMGUSS	0.80
weight	ARMJANUS	0.10
weight	CorCSFT	0.60
weight	CORGAUSS	0.10
weight	CORRAID	0.30
weight	CORMIST	0.50
weight	CSLICER	0.50
weight	CORGATOR	0.40
weight	ARMFLASH	0.95
weight	CORLEVLR	0.50
weight	TAWF013	0.50
weight	ARMSTUMP	0.35
weight	ARMMLV	0.00
weight	CORMLV	0.00
weight	ARMSAM	0.90
weight	CORFAV	0.00
weight	ARMSONIC	0.50
weight	CORGOL	0.95
weight	NSACSKV	0.50
weight	CORANTAR	0.60
weight	ARMBEAR	0.95
weight	ARMBEHEM	0.95
weight	BOB	0.10
weight	CORSABOT	0.55
weight	ARMGAT	0.70
weight	hellfire	0.40
weight	CORLOKI	0.30
weight	ARMCAMP	0.40
weight	ARMORCA	0.50
weight	NSAAPROF	0.00
weight	CORPULSAR	0.40
weight	ARMSCORP	0.00
weight	ARMSPION	0.10
weight	ARMSABOT	0.40
weight	corartv	0.70
weight	CORTHUG	0.70
weight	XENON	0.90
weight	CORSEAL	0.00
weight	ARMCROC	0.00
weight	CORMABM	0.00
weight	ARMSCAB	0.00
weight	ARMMART	0.70
weight	CORMART	0.00
weight	ARMMANNI	0.40
weight	CORSENT	0.20
weight	ARMYORK	0.10
weight	ARMBULL	0.60
weight	CORREAP	0.20
weight	ARMBOA	0.10
weight	ARMLATNK	0.50
weight	CORETER	0.00
weight	CORVRAD	0.00
weight	ARMJAM	0.00
weight	ARMSEER	0.00
weight	TAWF003	0.80
weight	TAWF103	0.80
weight	CORVROC	0.80
weight	ARMMERL	0.80
weight	ARMSPID	0.05
weight	abigfatm	0.30
weight	clb	0.30
weight  Sagittarius 0.50
weight  AREA51 0.94
weight CORMachn 0.51
weight Cougar 0.70
weight SPLINTER 0.00
weight LION 0.70
weight CANCER 0.90
weight AAIAAP 2.98
weight AAIACK 0.98
weight AAIACV 0.92
weight AAIALAB 0.92
weight AAIAP 0.85
weight AAIAVP 2.96
weight AAICA 2.50
weight AAICK 0.95
weight AAICV 0.90
weight AAILAB 0.89
weight AAIVP 2.50
weight CAIAAP 2.90
weight CAIACK 2.98
weight CAIACV 0.90
weight CAIALAB 2.98
weight CAIAP 0.85
weight CAIAVP 2.95
weight CAICA 2.50
weight CAICK 0.95
weight CAICV 0.90
weight CAILAB 0.94
weight CAIVP 2.50
weight CAIDECOM 0.74
weight CAIGANT 5.99
weight AAIMMKR 0.00
weight CAIMMKR 0.00
weight AAIMEXX 18.50
weight AAISOLRX 0.00
weight CAIMEXX 18.50
weight CAISOLRX 0.00
weight AAIDECOM 0.73
weight ARMSTREM 0.00
weight WATCHER 0.00
weight Spinner 0.70
weight CORFOSS 0.58
weight ARMTERM 0.30
weight NAGA 0.00
weight HYDRA 0.00
weight CASTLE 0.90
weight ARMTRKSA 0.40
weight ARMDSLAYER 0.00
weight CORFURY 0.00
weight BLACKDAWN 0.50
weight CORMEDT 0.60
weight CORSNAPT 0.40
weight CORTNK 0.55
weight CORART 0.60
weight CORMONST 0.55
weight MAMMOTH 0.50
weight CORTERMITE 0.55
weight COREKATY 0.65
weight CETUS 0.40
weight COREMGK 0.55
weight CORPLAS 0.00
weight ARMCRUSH 0.00
weight ALOUETTE 0.45
weight CORWLESP 0.00
weight CORCASAA 0.55
weight ARMILL 0.00
weight ARMSHSTP 0.00
weight ACTUGSAT 0.40
weight CORDDAP 0.50
weight ARMBRIM 0.70
weight TAWF115 0.00
weight EMAN 0.45
weight ASAMURAI 0.45
weight AIKUS 0.95
weight TAWF113 0.70
weight SPOOFERC 0.55
weight HERETIC 0.50
weight HKCORE 0.45
weight CORGARD 0.35
weight COREMECH 0.50
weight CORCRW 0.45
weight BEARCAT 0.55
weight ARMVIND 0.55
weight ARMROGUE 0.50
weight TAWF105 0.00
weight AFATBOY 0.65
weight ARMAMPBD 0.40
weight TAWF116 0.55
weight CORWOLV 0.55
weight CORGRAV 0.40
weight ARMSHLT 0.70
weight ARMBANTH 0.35
weight SUPERJUG 0.40
weight ARMFURY 0.50
weight CORRAGE 0.50
weight CORGARP 0.55
weight CORSC 0.50
weight ARMPINCER 0.50
weight TAWF109 0.00
weight MDVULC 0.00
weight MDBUZZ 0.00
weight MJET 0.40
weight ZULU 0.00
weight ARUA 0.00
weight CORSUPP 0.00
weight ARMFARK 0.40
weight CORNECRO 0.45
weight ARMPOPSOL 0.40
weight CORPOPSOL 0.40
weight DEMOLISH 0.55
weight CORPERP 0.60
weight CORPRO 0.60
weight AAIASER 0.75
weight CAISPEC 0.75
weight AAICKFUS 0.50
weight CAICKFUS 0.50
weight AAIJAM 0.75
weight CAIETER 0.75
weight COREG2 0.50
weight COREG4 0.55
weight ARMAMEX 0.65
weight CORAMEX 0.65
weight CORMOSQ 0.60
weight ZULU 0.00
weight AURA 0.00
weight ARMRAZOR 0.50
weight CORSCREW 0.50
weight AHERMES 0.00
weight ARMMAULER 0.00
weight ARMTORPMEX 0.70
weight CORTORPMEX 0.70
weight BLADE 0.65
weight CORLNC 0.45
weight CORPORC 0.00
weight DICTATOR 0.00
weight KROGTAAR 0.50
weight PACKO 0.00
weight SHIVA 0.40
weight ARMLIBE 0.60
weight ARMTACHI 0.75
weight ARMCLLT 0.00
weight CORCLLT 0.00
weight CORRAG 0.45
weight TERROR 0.70
weight ARMSPARROW 0.55
weight S4A3 0.45
weight COREAASP 0.50
weight CORDCM 0.40
weight AIAREA51 0.70
weight AICASTLE 0.70 
weight ARMAWIND 0.90
weight CORAWIND 0.90
weight COMMANDO 0.65
weight ARMANN2 0.00
weight CORKTHUD 0.50
weight SKULL 1.95
weight ARMATK 0.00
weight CORMISAN 0.60
weight MARAUDER 0.65
weight CORHART 0.70
weight ARMPGH 0.45
weight ARMPRED 0.50
weight ARMKONRAD 0.55
weight CORPIL 0.55
weight ARMAMPCV 0.40
weight CORAMPCV 0.40
weight EMBRYO 0.45
weight CORFFOX 0.60
weight ANIKE 0.55
weight ARMHART 0.70
weight ARMNMIS 0.65
weight CORFGEN 0.50
weight ARMMAGNUM 0.50
weight CORKRIS 0.55
weight IONTANK 0.45
weight MECH 0.60
weight AAIBRAWL 1.00
weight AAIFIG 1.00
weight AAIHAWK 1.00
weight AAILANCE 1.00
weight AAIPNIX 1.00
weight AAITHUND 1.00
weight CAIAPE 1.00
weight CAIHURC 1.00
weight CAISHAD 1.00
weight CAITITAN 1.00
weight CAIVAMP 1.00
weight CAIVENG 1.00
weight GDIMAMMO 0.40
weight AAISEAP 1.00
weight CAISEAP 1.00
weight AAISFIG 1.10
weight CAISFIG 1.20
weight ARROW 0.00
weight FIREWOLF 0.65
weight SAMURAI 0.60
weight CORSTALK 0.60
weight ADVMOHO 1.00
weight ADVMOHOC 1.00
weight CORAASP 0.90
weight CORALT 0.40
weight ARMALT 0.40
weight ARMECHO 0.35
weight CORTAR 0.35
weight CDAEMON 0.95
weight APITBULL 1.95
weight ARMEMAN 0.60
weight ARMMEDT 0.75
weight ARMSPARKLE 0.70
weight ARMTACHI 1.00
weight VC109 0.85
weight TAWF114 0.80
weight CORROMN 0.00
weight PLASMA 0.00
weight CORSCORP 0.00
weight ARMSS 0.00
weight CORSS 0.00
weight CORBUILD 0.00
weight CORDEV1 0.00
weight CORTRUCK 0.00
weight ARMDEV1 0.00
weight ARMBEAC 0.00
weight CORBEAC 0.00
weight ARMGATE 0.00
weight CORGATE 0.00
weight ARMDEV 0.00
weight ARMART 0.95
weight CORMATNK 0.45
weight CORDEF 0.00
weight CORODIN 0.70
weight CRAILGUN 0.70
weight ARMCORV 0.00
weight CORAMECH 0.40
weight CORGBOAT 0.00
weight ABRAMS 0.90
weight T80 0.75
weight CORGAUSS 0.80
weight CORMAK 1.00
weight ARMTHOR 1.35
weight ARMBLITZ 0.55
weight CORBT 0.45
weight CORETTIN 0.60
weight ARMPORK 0.50
weight CORHORG 0.50
weight INTRUDER 0.00
weight ARMFORTGH 0.00
weight ARMFORTGV 0.00
weight CORFGATEEW 0.00
weight CORFGATENS 0.00
weight ARMRECCY 0.60
weight MILAX 0.55
weight ARMCBOMB 0.40
weight DEMOLISH 0.55
weight ARMMOJO 0.75
weight ARMMSPID 0.75
weight CORSTALKER 0.85
weight CORGRUNT 1.00
	
limit	ARMKAM	0
limit	SHRIKE	3
limit	ORCA	3
limit	ARMWASP	14
limit	CORSHAD	18
limit	ARMTHUND	18
limit	CORVENG	2
limit	ARMFIG	5
limit	BLADE	8
limit	CORFINK	0
limit	ARMPEEP	0
limit	ARMATLAS	0
limit	CORVALK	0
limit	CORHORS	3
limit	charpy	10
limit	TAWF108	10
limit	CORHURC	8
limit	KANASHIMI	0
limit	TAWF107	8
limit	TAWF008	10
limit	ARMPERS	8
limit	predator	4
limit	TAWF007	8
limit	ARMTOMCT	10
limit	gryphon	8
limit	ARMCYBR	3
limit	CORWING	2
limit	ARMPNIX	12
limit	ARMFRP	0
limit	Sakura	0
limit	cormlsp	3
limit	ARMBRAWL	18
limit	CORAPE	18
limit	ARMAWAC	0
limit	CORAWAC	0
limit	ARMHAWK	18
limit	CORVAMP	18
limit	ARMMLSP	3
limit	ARMLANCE	6
limit	CORTITAN	2
limit	CORABMB	0
limit	ARMCA	1
limit	CORCA	1
limit	ARMACA	6
limit	CORACA	6
limit	ARMANS	7
limit	CORANS	7
limit	ARMBEAVER	1
limit	CORMUSKRAT	1
limit	ARMCH	6
limit	CORCH	6
limit	aach	3
limit	cach	3
limit	CORBOI	8
limit	ARMJIB	8
limit	ARMNTOW	2
limit	CORNTOW	2
limit	RepairArm	2
limit	ARMCK	4
limit	CORCK	4
limit	ARMCV	4
limit	CORCV	4
limit	ARMACK	4
limit	CORACK	4
limit	ARMCS	0
limit	CORCS	0
limit	ARMACSUB	0
limit	CORACSUB	0
limit	ARMCSA	0
limit	CORCSA	0
limit	ARMACV	3
limit	CORACV	3
limit	TAWF111	0
limit	armarch	0
limit	armcir	0
limit	CHAOSMACHINE	0
limit	corcirc	0
limit	ARMSPAR	0
limit	ARMDEVA	0
limit	TAWF010	0
limit	CORERAD	0
limit	ARMFAMINE	0
limit	cnemesis	0
limit	CorFLA	0
limit	SCREAMER	0
limit	ARMMTLAB	0
limit	CORMTLAB	0
limit	CORFLAK	0
limit	ARMFLAK	0
limit	MERCURY	0
limit	NITFLOWR	0
limit	SKYSWEEPR	0
limit	ARMEMG	0
limit	CORFMD	0
limit	ARMAMD	0
limit	ARMDRAG	0
limit	CORDRAG	0
limit	TAWF005	0
limit	ARMLLT	0
limit	CORLLT	0
limit	CORHLT	0
limit	ARMHLT	0
limit	MEDUSA	0
limit	ARMRL	0
limit	CORRL	0
limit	ARMGUARD	0
limit	CORPUN	0
limit	CORVHLT	0
limit	ARMANNI	0
limit	CORDOOM	0
limit	ARMBRTHA	0
limit	CORINT	0
limit	CORBUZZ	0
limit	ARMVULC	0
limit	CORBBC	0
limit	ARMDEV	0
limit	TAWF001	0
limit	ARMMORTAR	0
limit	CorPestilence	0
limit	ARMSILO	0
limit	CORSILO	0
limit	AAISILO	2
limit	CAISILO	2
limit	ARMHNSILO	0
limit	CORHNSILO	0
limit	ARMPB	0
limit	ARMAMB	0
limit	CORTOAST	0
limit	CORVIPE	0
limit	AGORGON	0
limit	CORTRON	0
limit	ARMEMP	0
limit	CAITRON	1
limit	AAIEMP	1
limit	ARMTARG	1
limit	CORTARG	1
limit	ARMBFORTEW	0
limit	ARMFORTEW	0
limit	ARMFORT	0
limit	CORFORT	0
limit	ARMBFORTNS	0
limit	ARMFORTNS	0
limit	CORFFLAK	0
limit	ARMTRID	0
limit	RESFMDNS	0
limit	CORKRAK	0
limit	ARMFDRAG	0
limit	CORFDRAG	0
limit	ARMFFLAK	0
limit	CORFRT	0
limit	ARMFHLT	0
limit	CORFHLT	0
limit	ARMTL	0
limit	CORTL	0
limit	ARMFRT	0
limit	ARMATL	0
limit	CORATL	0
limit	ARMANINS	0
limit	CORDOMNS	0
limit	CORINTNS	0
limit	ARMBTANS	0
limit	CORBUZNS	0
limit	ARMVCNNS	0
limit	AMDREPNS	0
limit	CORSLONS	0
limit	ARMSLONS	0
limit	CORVIPNS	0
limit	ARMAP	2
limit	ARMHP	8
limit	CORHP	8
limit	ARMLAB	7
limit	CORLAB	7
limit	ARMVP	7
limit	CORVP	7
limit	ARMSY	0
limit	CORSY	0
limit	CORAP	7
limit	ARMAAP	6
limit	CORAAP	6
limit	aahp	6
limit	cahp	6
limit	ARMALAB	8
limit	CORALAB	8
limit	ARMAVP	7
limit	CORAVP	7
limit	ARMASY	0
limit	CORASY	0
limit	CORGANT	2
limit	ARMKUS	1
limit	CORBLAB	5
limit	ARMBLAB	5
limit	ssplant	1
limit	ARMHPNS	0
limit	CORHPNS	0
limit	ARMPLAT	0
limit	CORPLAT	0
limit	HAVOC	8
limit	SABRE	10
limit	CHOPPER	12
limit	cdragon	12
limit	ARMANAC	6
limit	ARMTHOVR	0
limit	CORAH	6
limit	ARMAH	6
limit	NSACLASH	15
limit	BOMBARDIER	10
limit	LOBBER	10
limit	CSPEED	5
limit	NSAAGCH	10
limit	SPEEDER	10
limit	ARMLASHOVER	10
limit	CORELASHOVER	10
limit	ARMSH	6
limit	CORSNAP	6
limit	SPOTTER	0
limit	BLOTTER	0
limit	CONCEALER	0
limit	CORMH	10
limit	NSACBRIM	10
limit	NSAARHOV	10
limit	ARMMH	10
limit	CORSH	0
limit	NSACBEHE	10
limit	NSACANGLR	0
limit	NSAATORPH	0
limit	CORTHOVR	0
limit	armdread	10
limit	armlth	6
limit	armpgh	6
limit	coradvrh	6
limit	CORPHYSET	10
limit	CORARTH	10
limit	ARMARTH	10
limit	CORFLAKH	3
limit	ARMFLAKH	3
limit	armKAAT	10
limit	CORKROG	20
limit	ARMKRYP	10
limit	ARMMedic	0
limit	cAcolyte	0
limit	CORClone	0
limit	CORHelpr	0
limit	CORWarrr	30
limit	ARMClone	0
limit	ARMHelpr	0
limit	ARMMsect	30
limit	AEXXEC	12
limit	ARMFLEA	1
limit	CORRONIN	8
limit	SHAKER	8
limit	CORESOLD	12
limit	ARMJETH	28
limit	ARMHAM	12
limit	CORTHUD	12
limit	CORAK	4
limit	ARMPW	15
limit	ARMWAR	0
limit	CORCRASH	28
limit	ARMROCK	28
limit	CORSTORM	28
limit	ARMFAV	0
limit	CORBANDIT	3
limit	armbighr	1
limit	ARMCAV	14
limit	CORCRAB	4
limit	ARMDECOM	2
limit	CORDECOM	2
limit	corflam	0
limit	NSAAGRIZ	0
limit	ArmHH	8
limit	ArmOS	3
limit	COROS	3
limit	CORSMK	5
limit	armMech	12
limit	ARMSNIPE	1
limit	corzlot	0
limit	ASNIPER	1
limit	SOULREAVER	0
limit	WARHAMMER	8
limit	WRAITH	0
limit	CORAMPH	10
limit	ARMAMPH	10
limit	CORSUMO	12
limit	CORCAN	18
limit	ARMFIDO	30
limit	CORARCH	1
limit	ARMVADER	0
limit	CORROACH	0
limit	CORFAST	3
limit	ARMFAST	3
limit	CORPYRO	5
limit	ARMMAV	15
limit	CORHRK	3
limit	OPPRESSOR	0
limit	ARMZEUS	3
limit	CORMORT	25
limit	ARMMARK	0
limit	CORVOYR	0
limit	CORSPEC	0
limit	ARMSPY	0
limit	CORSPY	0
limit	CORMINE1	0
limit	CORMINE2	0
limit	CORMINE3	0
limit	CORMINE4	0
limit	CORMINE5	0
limit	CORMINE6	0
limit	AMINEGUN	0
limit	AMINEJAM	0
limit	ARMMINE5	0
limit	ARMMINE2	0
limit	ARMMINE1	0
limit	ARMMINE4	0
limit	ARMMINE3	0
limit	ARMMINE6	0
limit	ARMASER	0
limit	AJAMMER	0
limit	SPOOFER	4
limit	ARMASTN	0
limit	ARMRAD	0
limit	CORRAD	0
limit	ARMSONAR	0
limit	CORSONAR	0
limit	ARMARAD	0
limit	CORARAD	0
limit	ARMASON	0
limit	CORASON	0
limit	ARMBEAC	0
limit	CORBEAC	0
limit	ARMEYE	0
limit	ARMAFRAD	0
limit	AFLRADAR	0
limit	ARMASP	7
limit	CORASP	7
limit	QuadAirPad	0
limit	CORERRP	0
limit	ARMPADNS	0
limit	CORFUS	5
limit	ARMFUS	5
limit	TAWF004	1
limit	TAWF104	1
limit	ARMADVSOL	6
limit	CORADVSOL	6
limit	APART	2
limit	AAFUS	2
limit	CAFUS	2
limit	ARMCKFUS 1
limit	CORCKFUS 1
limit	CORMFUS	5
limit	ARMMFUS	5
limit	ARMSOLAR	10
limit	CORSOLAR	10
limit	AAISOLAR	0
limit	CAISOLAR	0
limit	ARMGEO	5
limit	CORGEO	5
limit	amgeo	5
limit	cmgeo	5
limit	MLEX	5
limit	ARMMEX	6
limit	CORMEX	6
limit	AAIMEX	5
limit	CAIMEX	5
limit	CKMMKR	0
limit	ARMMAKR	6
limit	CORMAKR	6
limit	ARMMMKR	3
limit	CORMMKR	3
limit	ARMMOHO	5
limit	CORMOHO	5
limit	ARMWIN	8
limit	CORWIN	8
limit	crnns	0
limit	ARMTIDE	0
limit	CORTIDE	0
limit	ARMUWFUS	0
limit	CORUWFUS	0
limit	AAITIDE	0
limit	CAITIDE	0
limit	ARMUWMEX	0
limit	CORUWMEX	0
limit	AAIUWMEX	0
limit	CAIUWMEX	0
limit	ARMFMKR	0
limit	CORFMKR	0
limit	ARMMOHNS	0
limit	CORMOHNS	0
limit	armUMME	0
limit	corUMME	0
limit	corshilone	0
limit	ARMSFIG	0
limit	CORSFIG	0
limit	CORHUNT	0
limit	ARMSEHAK	0
limit	ARMSEAP	0
limit	CORSEAP	0
limit	CORSUBC	0
limit	DECADE	0
limit	ARMMCARY	0
limit	ARMROY	0
limit	CORROY	0
limit	ARMMSHIP	0
limit	CORPT	0
limit	ARMPT	0
limit	CORTSHIP	0
limit	ARMTSHIP	0
limit	CORBARR	0
limit	ArmSUBC	0
limit	Enabler	0
limit	TAWF009	0
limit	ArmHCAR	0
limit	Whale	0
limit	ARMYAMA	0
limit	ARMAAS	0
limit	CORSHARK	0
limit	CORBC	0
limit	ARMBATS	0
limit	CORBATS	0
limit	TAWF006	0
limit	ARMCRUS	0
limit	CORCRUS	0
limit	ARMCARRY	0
limit	CORCARRY	0
limit	ARMSJAM	0
limit	CORSJAM	0
limit	ARMSCRAM	0
limit	CORMSHIP	0
limit	armbcss	4
limit	armscarss	1
limit	AINO	6
limit	arthur	3
limit	StorageFacility	0
limit	ARMESTOR	0
limit	CORESTOR	0
limit	ARMMSTOR	0
limit	CORMSTOR	0
limit	ARMUWES	0
limit	CORUWES	0
limit	ARMUWMS	0
limit	CORUWMS	0
limit	ARMARC	0
limit	corMsub	0
limit	ARMSUB	0
limit	CORSUB	0
limit	armMsub	0
limit	ARMSUBK	0
limit	ARMRECL	0
limit	CORSSUB	0
limit	CORTHRASH	16
limit	CORMORAY	3
limit	corGFBT	4
limit	ARMGUSS	6
limit	ARMJANUS	4
limit	CorCSFT	7
limit	CORGAUSS	2
limit	CORRAID	15
limit	CORMIST	16
limit	CSLICER	14
limit	CORGATOR	8
limit	ARMFLASH	50
limit	CORLEVLR	6
limit	TAWF013	10
limit	ARMSTUMP	10
limit	ARMMLV	0
limit	CORMLV	0
limit	ARMSAM	20
limit	CORFAV	0
limit	ARMSONIC	6
limit	CORGOL	50
limit	NSACSKV	0
limit	CORANTAR	6
limit	ARMBEAR	8
limit	ARMBEHEM	15
limit	BOB	6
limit	CORSABOT	10
limit	ARMGAT	5
limit	hellfire	8
limit	CORLOKI	8
limit	ARMCAMP	10
limit	ARMORCA	3
limit	NSAAPROF	0
limit	CORPULSAR	3
limit	ARMSCORP	0
limit	ARMSPION	3
limit	ARMSABOT	8
limit	corartv	5
limit	CORTHUG	12
limit	XENON	8
limit	CORSEAL	0
limit	ARMCROC	0
limit	CORMABM	0
limit	ARMSCAB	0
limit	ARMMART	3
limit	CORMART	3
limit	ARMMANNI	5
limit	CORSENT	0
limit	ARMYORK	0
limit	ARMBULL	40
limit	CORREAP	8
limit	ARMBOA	1
limit	ARMLATNK	0
limit	CORETER	0
limit	CORVRAD	0
limit	ARMJAM	4
limit	ARMSEER	0
limit	TAWF003	4
limit	TAWF103	4
limit	CORVROC	5
limit	ARMMERL	5
limit	ARMSPID	3
limit	abigfatm	2
limit	clb	2
limit Sagittarius 12
limit AREA51 8
Limit CORMachn 6
Limit Cougar 10
Limit Splinter 0
Limit CANCER 10
Limit LION 8
Limit ARMSTREM 4
Limit AAIAAP 7
Limit AAIACK 2
Limit AAIACV 3
Limit AAIALAB 4
Limit AAIAVP 7
Limit AAIAP 2
Limit AAICA 14
Limit AAICK 2
Limit AAICV 2
Limit AAILAB 2
Limit AAIVP 3
Limit CAIAAP 7
Limit CAIACK 4
Limit CAIACV 3
Limit CAIALAB 4
Limit CAIAP 2
Limit CAIAVP 7
Limit CAICA 14
Limit CAICK 2
Limit CAICV 2
Limit CAILAB 2
Limit CAIVP 3
Limit CAIDECOM 4
Limit CAIGANT 7
Limit AAIMMKR 6
Limit CAIMMKR 6
Limit AAIMEXX 14
Limit AAISOLRX 0
Limit CAIMEXX 14
Limit CAISOLRX 0
Limit AAIDECOM 4
Limit WATCHER 2
Limit CORFOSS 3
Limit ARMTERM 5
Limit NAGA 0
Limit HYDRA 0
Limit CASTLE 6
Limit ARMTRKSA 12
Limit ARMDSLAYER 0
Limit CORFURY 0
limit BLACKDAWN 6
limit CORMEDT 8
limit CORSNAPT 2
limit CORTNK 10
limit CORART 8
limit CORMONST 14
limit MAMMOTH 6
