// BANZAI Hover Profile	

plan easy	
weight	NSAAGRIZ	0.00
weight	ArmHH	0.00
weight	ArmOS	0.50
weight	COROS	0.50
weight	CORSMK	0.00
weight	armMech	0.00
weight	ARMSNIPE	0.00
weight	corzlot	0.00
weight	ASNIPER	0.00
weight	SOULREAVER	0.00
weight	WARHAMMER	0.00
weight	WRAITH	0.00
weight	CORAMPH	0.80
weight	ARMAMPH	0.80
weight	CORSUMO	0.00
weight	CORCAN	0.00
weight	ARMFIDO	0.00
weight	CORARCH	0.00
weight	ARMVADER	0.00
weight	CORROACH	0.00
weight	CORFAST	0.00
weight	ARMFAST	0.00
weight	CORPYRO	0.00
weight	ARMMAV	0.00
weight	CORHRK	0.00
weight	OPPRESSOR	0.00
weight	ARMZEUS	0.00
weight	CORMORT	0.00
weight	ARMMARK	0.00
weight	CORVOYR	0.00
weight	CORSPEC	0.00
weight	ARMSPY	0.00
weight	CORSPY	0.00
weight	CORMINE1	0.00
weight	CORMINE2	0.00
weight	CORMINE3	0.00
weight	CORMINE4	0.00
weight	CORMINE5	0.00
weight	CORMINE6	0.00
weight	AMINEGUN	0.00
weight	AMINEJAM	0.00
weight	ARMMINE5	0.00
weight	ARMMINE2	0.00
weight	ARMMINE1	0.00
weight	ARMMINE4	0.00
weight	ARMMINE3	0.00
weight	ARMMINE6	0.00
weight	ARMASER	0.00
weight	AJAMMER	0.00
weight	SPOOFER	0.55
weight	ARMASTN	0.00
weight	ARMRAD	0.00
weight	CORRAD	0.00
weight	ARMSONAR	0.00
weight	CORSONAR	0.00
weight	ARMARAD	0.00
weight	CORARAD	0.00
weight	ARMASON	0.00
weight	CORASON	0.00
weight	ARMBEAC	0.00
weight	CORBEAC	0.00
weight	ARMEYE	0.00
weight	ARMAFRAD	0.00
weight	AFLRADAR	0.00
weight	ARMASP	0.60
weight	CORASP	0.60
weight	QuadAirPad	0.10
weight	CORERRP	0.00
weight	ARMPADNS	0.00
weight	CORFUS	1.30
weight	ARMFUS	1.30
weight	TAWF004	7.60
weight	TAWF104	7.60
weight	ARMADVSOL	0.95
weight	CORADVSOL	0.95
weight	APART	2.00
weight	AAFUS	0.80
weight	CAFUS	1.60
weight	ARMCKFUS	0.65
weight	CORCKFUS	0.65
weight	CORMFUS	0.80
weight	ARMMFUS	0.80
weight	ARMSOLAR	18.90
weight	CORSOLAR	18.90
weight	AAISOLAR	0.00
weight	CAISOLAR	0.00
weight	ARMGEO	15.95
weight	CORGEO	15.95
weight	amgeo	10.95
weight	cmgeo	10.95
weight	MLEX	3.40
weight	ARMMEX	6.40
weight	CORMEX	6.40
weight	AAIMEX	0.00
weight	CAIMEX	0.00
weight	CKMMKR	0.00
weight	ARMMAKR	2.00
weight	CORMAKR	2.00
weight	ARMMMKR	1.25
weight	CORMMKR	1.25
weight	ARMMOHO	3.95
weight	CORMOHO	3.95
weight	ARMWIN	15.00
weight	CORWIN	15.00
weight	crnns	0.00
weight	ARMTIDE	4.00
weight	CORTIDE	4.00
weight	ARMUWFUS	0.00
weight	CORUWFUS	0.00
weight	AAITIDE	0.00
weight	CAITIDE	0.00
weight	ARMUWMEX	0.60
weight	CORUWMEX	0.60
weight	AAIUWMEX	0.00
weight	CAIUWMEX	0.00
weight	ARMFMKR	0.50
weight	CORFMKR	0.50
weight	ARMMOHNS	0.50
weight	CORMOHNS	0.50
weight	armUMME	1.00
weight	corUMME	1.00
weight	corshilone	0.00
weight	ARMSFIG	0.00
weight	CORSFIG	0.00
weight	CORHUNT	0.00
weight	ARMSEHAK	0.00
weight	ARMSEAP	0.00
weight	CORSEAP	0.00
weight	CORSUBC	0.00
weight	DECADE	0.00
weight	ARMMCARY	0.00
weight	ARMROY	0.00
weight	CORROY	0.00
weight	ARMMSHIP	0.00
weight	CORPT	0.00
weight	ARMPT	0.00
weight	CORTSHIP	0.00
weight	ARMTSHIP	0.00
weight	CORBARR	0.00
weight	ArmSUBC	0.00
weight	Enabler	0.00
weight	TAWF009	0.00
weight	ArmHCAR	0.00
weight	Whale	0.00
weight	ARMYAMA	0.00
weight	ARMAAS	0.00
weight	CORSHARK	0.00
weight	CORBC	0.00
weight	ARMBATS	0.00
weight	CORBATS	0.00
weight	TAWF006	0.00
weight	ARMCRUS	0.00
weight	CORCRUS	0.00
weight	ARMCARRY	0.00
weight	CORCARRY	0.00
weight	ARMSJAM	0.00
weight	CORSJAM	0.00
weight	ARMSCRAM	0.00
weight	CORMSHIP	0.00
weight	armbcss	0.10
weight	armscarss	0.40
weight	AINO	0.60
weight	arthur	0.40
weight	StorageFacility	0.00
weight	ARMESTOR	0.00
weight	CORESTOR	0.00
weight	ARMMSTOR	0.00
weight	CORMSTOR	0.00
weight	ARMUWES	0.00
weight	CORUWES	0.00
weight	ARMUWMS	0.00
weight	CORUWMS	0.00
weight	ARMARC	0.00
weight	corMsub	0.00
weight	ARMSUB	0.00
weight	CORSUB	0.00
weight	armMsub	0.00
weight	ARMSUBK	0.00
weight	ARMRECL	0.00
weight	CORSSUB	0.00
weight	CORTHRASH	0.00
weight	CORMORAY	0.00
weight	corGFBT	0.00
weight	ARMGUSS	0.00
weight	ARMJANUS	0.00
weight	CorCSFT	0.00
weight	CORGAUSS	0.00
weight	CORRAID	0.00
weight	CORMIST	0.00
weight	CSLICER	0.00
weight	CORGATOR	0.00
weight	ARMFLASH	0.00
weight	CORLEVLR	0.00
weight	TAWF013	0.00
weight	ARMSTUMP	0.00
weight	ARMMLV	0.00
weight	CORMLV	0.00
weight	ARMSAM	0.00
weight	CORFAV	0.00
weight	ARMSONIC	0.00
weight	CORGOL	0.00
weight	NSACSKV	0.00
weight	CORANTAR	0.70
weight	ARMBEAR	0.00
weight	ARMBEHEM	0.00
weight	BOB	0.00
weight	CORSABOT	0.00
weight	ARMGAT	0.00
weight	hellfire	0.00
weight	CORLOKI	0.00
weight	ARMCAMP	0.00
weight	ARMORCA	0.70
weight	NSAAPROF	0.00
weight	CORPULSAR	0.00
weight	ARMSCORP	0.00
weight	ARMSPION	0.00
weight	ARMSABOT	0.00
weight	corartv	0.00
weight	CORTHUG	0.00
weight	XENON	0.00
weight	CORSEAL	0.00
weight	ARMCROC	0.00
weight	CORMABM	0.00
weight	ARMSCAB	0.00
weight	ARMMART	0.00
weight	CORMART	0.00
weight	ARMMANNI	0.00
weight	CORSENT	0.00
weight	ARMYORK	0.00
weight	ARMBULL	0.00
weight	CORREAP	0.00
weight	ARMBOA	0.00
weight	ARMLATNK	0.00
weight	CORETER	0.00
weight	CORVRAD	0.00
weight	ARMJAM	0.00
weight	ARMSEER	0.00
weight	TAWF003	0.00
weight	TAWF103	0.00
weight	CORVROC	0.00
weight	ARMMERL	0.00
weight	ARMSPID	0.00
weight	abigfatm	0.00
weight	clb	0.00
weight  Sagittarius 0.00
weight  AREA51 0.94
weight CORMachn 0.00
weight Cougar 0.00
weight SPLINTER 0.75
weight LION 0.00
weight CANCER 0.00
weight AAIAAP 2.98
weight AAIACK 0.98
weight AAIACV 0.92
weight AAIALAB 0.92
weight AAIAP 0.85
weight AAIAVP 2.96
weight AAICA 3.80
weight AAICK 0.95
weight AAICV 0.90
weight AAILAB 0.89
weight AAIVP 2.50
weight CAIAAP 2.90
weight CAIACK 2.98
weight CAIACV 0.90
weight CAIALAB 2.98
weight CAIAP 0.85
weight CAIAVP 2.95
weight CAICA 3.80
weight CAICK 0.95
weight CAICV 0.90
weight CAILAB 0.94
weight CAIVP 2.50
weight CAIDECOM 0.74
weight CAIGANT 5.99
weight AAIMMKR 0.00
weight CAIMMKR 0.00
weight AAIMEXX 2.93
weight AAISOLRX 0.00
weight CAIMEXX 2.93
weight CAISOLRX 0.00
weight AAIDECOM 0.73
weight ARMSTREM 0.35
weight WATCHER 0.10
weight Spinner 0.70
weight CORFOSS 0.00
weight ARMTRKSA 0.00
weight ARMTERM 0.00
weight NAGA 0.40
weight HYDRA 0.40
weight CASTLE 0.80
weight CORROMN 0.40
weight ARMDSLAYER 1.15
weight CORFURY 1.15
weight BLACKDAWN 0.75
weight CORMEDT 0.00
weight CORSNAPT 0.50
weight CORTNK 0.00
weight CORART 0.00
weight CORMONST 1.40
weight MAMMOTH 0.80
weight CORTERMITE 0.00
weight COREKATY 0.00
weight CETUS 0.60
weight COREMGK 0.00
weight CORPLAS 0.00
weight ARMCRUSH 0.00
weight ALOUETTE 0.60
weight CORWLESP 0.00
weight CORCASAA 0.65
weight ARMILL 0.50
weight ARMSHSTP 0.00
weight ACTUGSAT 0.40
weight CORDDAAP 0.55
weight ARMBRIM 0.00
weight TAWF115 0.00
weight EMAN 0.00
weight ASAMURAI 0.00
weight AIKUS 0.00
weight TAWF113 0.00
weight SPOOFERC 0.55
weight HERETIC 0.60
weight HKCORE 0.65
weight CORGARD 0.00
weight COREMECH 0.00
weight CORCRW 0.55
weight BEARCAT 0.50
weight ARMVIND 0.50
weight TAWF105 0.50
weight AFATBOY 0.45
weight ARMROGUE 0.00
weight ARMAMPBD 0.00
weight TAWF116 0.00
weight CORWOLV 0.00
weight CORGRAV 0.65
weight CORMAK 0.00
weight ARMSHLT 0.30
weight ARMBANTH 0.00
weight SUPERJUG 0.00
weight ARMFURY 0.00
weight CORRAGE 0.00
weight CORGARP 0.00
weight CORSC 0.70
weight ARMPINCER 0.00
weight TAWF109 0.00
weight MDBUZZ 0.20
weight MDVULC 0.20
weight MJET 0.30
weight ARUA 0.00
weight CORSUPP 0.00
weight ARMFARK 0.40
weight CORNECRO 0.45
weight ARMPOPSOL 0.40
weight CORPOPSOL 0.40
weight DEMOLISH 0.35
weight CORPERP 0.30
weight CORPRO 0.40
weight AAIASER 0.50
weight CAISPEC 0.50
weight AAICKFUS 0.65
weight CAICKFUS 0.65
weight AAIJAM 0.55
weight CAIETER 0.55
weight COREG2 0.00
weight COREG4 0.00
weight ARMAMEX 0.65
weight CORAMEX 0.65
weight CORMOSQ 0.60
weight ZULU 0.00
weight AURA 0.00
weight ARMRAZOR 0.50
weight CORSCREW 0.50
weight AHERMES 0.45
weight ARMMAULER 0.50
weight ARMTORPMEX 0.70
weight CORTORPMEX 0.70
weight BLADE 0.65
weight CORLNC 0.25
weight CORPORC 0.20
weight DICTATOR 0.35
weight KROGTAAR 0.00
weight PACKO 0.45
weight SHIVA 1.30
weight ARMLIBE 0.60
weight ARMTACHI 0.45
weight ARMCLLT 0.50
weight CORCLLT 0.50
weight CORRAG 0.45
weight TERROR 0.00
weight ARMSPARROW 0.55
weight S4A3 0.45
weight COREAASP 0.50
weight CORDCM 0.00
weight AIAREA51 0.60
weight AICASTLE 0.60 
weight ARMAWIND 0.90
weight CORAWIND 0.90
weight COMMANDO 0.65
weight ARMANN2 0.50
weight CORKTHUD 0.00
weight SKULL 0.00
weight ARMATK 0.55
weight CORMISAN 0.60
weight MARAUDER 0.00
weight CORHART 0.00
weight ARMPGH 0.00
weight ARMPRED 0.00
weight ARMKONRAD 0.00
weight CORPIL 0.00
weight ARMAMPCV 0.00
weight CORAMPCV 0.00
weight EMBRYO 0.00
weight CORFFOX 0.00
weight ANIKE 0.00
weight ARMHART 0.00
weight ARMNMIS 0.00
weight CORFGEN 0.50
weight ARMMAGNUM 0.00
weight CORKRIS 0.00
weight IONTANK 0.00
weight MECH 0.00
weight AAIBRAWL 1.40
weight AAIFIG 1.00
weight AAIHAWK 1.20
weight AAILANCE 0.00
weight AAIPNIX 1.00
weight AAITHUND 1.00
weight CAIAPE 1.40
weight CAIHURC 1.00
weight CAISHAD 0.80
weight CAITITAN 0.00
weight CAIVAMP 1.40
weight CAIVENG 1.00
weight GDIMAMMO 0.00
weight AAISEAP 0.50
weight CAISEAP 0.50
weight AAISFIG 0.80
weight CAISFIG 0.80
weight ARROW 0.85
weight FIREWOLF 0.00
weight SAMURAI 0.65
weight CORSTALK 0.00
weight ADVMOHO 1.00
weight ADVMOHOC 1.00
weight CDAEMON 0.00
weight APITBULL 0.00
weight ARMEMAN 0.00
weight ARMMEDT 0.00
weight ARMSPARKLE 0.00
weight ARMTACHI 0.00
weight VC109 0.00
weight TAWF114 0.00
weight CORAASP 1.00
weight CORALT 0.60
weight ARMALT 0.60
weight ARMECHO 0.60
weight CORTAR 0.60
weight VICTOR 0.00
weight ARMGANT 0.70
weight ARMFBOY 0.00
weight ARMAGAM 0.00
weight TAWF016 0.00
weight TOKEN 0.00
weight CORSCORP 0.00
weight ARMSS 0.00
weight CORSS 0.00
weight CORBUILD 0.00
weight CORDEV1 0.00
weight CORTRUCK 0.00
weight ARMDEV1 0.00
weight ARMBEAC 0.00
weight CORBEAC 0.00
weight ARMGATE 0.00
weight CORGATE 0.00
weight ARMDEV 0.90
weight ARMART 0.00
weight CORMATNK 0.00
weight CORDEF 0.50
weight CORODIN 0.00
weight CRAILGUN 0.00
weight ARMCORV 0.00
weight CORAMECH 0.00
weight CORGBOAT 0.00
weight ABRAMS 0.00
weight T80 0.00
weight CORGAUSS 0.70
weight CORMAK 0.00
weight ARMTHOR 0.00
weight ARMBLITZ 0.00
weight CORBT 0.00
weight CORETTIN 0.00
weight ARMPORK 0.00
weight CORHORG 0.00
weight INTRUDER 0.00
weight ARMFORTGH 0.00
weight ARMFORTGV 0.00
weight CORFGATEEW 0.00
weight CORFGATENS 0.00
weight ARMRECCY 0.00
weight MILAX 0.00
weight ARMCBOMB 0.40
weight DEMOLISH 0.00
weight ARMMOJO 0.00
weight ARMMSPID 0.00
weight CORSTALKER 0.00
weight CORGRUNT 0.00
	
limit	ARMKAM	0
limit	SHRIKE	4
limit	ORCA	3
limit	ARMWASP	8
limit	CORSHAD	12
limit	ARMTHUND	12
limit	CORVENG	3
limit	ARMFIG	0
limit	BLADE	5
limit	CORFINK	0
limit	ARMPEEP	0
limit	ARMATLAS	0
limit	CORVALK	0
limit	CORHORS	3
limit	charpy	6
limit	TAWF108	6
limit	CORHURC	6
limit	KANASHIMI	0
limit	TAWF107	7
limit	TAWF008	7
limit	ARMPERS	6
limit	predator	3
limit	TAWF007	6
limit	ARMTOMCT	8
limit	gryphon	6
limit	ARMCYBR	2
limit	CORWING	2
limit	ARMPNIX	18
limit	ARMFRP	0
limit	Sakura	0
limit	cormlsp	4
limit	ARMBRAWL	20
limit	CORAPE	20
limit	ARMAWAC	0
limit	CORAWAC	0
limit	ARMHAWK	12
limit	CORVAMP	12
limit	ARMMLSP	4
limit	ARMLANCE	6
limit	CORTITAN	2
limit	CORABMB	0
limit	ARMCA	8
limit	CORCA	8
limit	ARMACA	4
limit	CORACA	4
limit	ARMANS	4
limit	CORANS	4
limit	ARMBEAVER	1
limit	CORMUSKRAT	1
limit	ARMCH	6
limit	CORCH	6
limit	aach	2
limit	cach	2
limit	CORBOI	8
limit	ARMJIB	8
limit	ARMNTOW	2
limit	CORNTOW	2
limit	RepairArm	2
limit	ARMCK	2
limit	CORCK	2
limit	ARMCV	3
limit	CORCV	3
limit	ARMACK	2
limit	CORACK	3
limit	ARMCS	0
limit	CORCS	0
limit	ARMACSUB	0
limit	CORACSUB	0
limit	ARMCSA	0
limit	CORCSA	0
limit	ARMACV	3
limit	CORACV	3
limit	TAWF111	5
limit	armarch	4
limit	armcir	4
limit	CHAOSMACHINE	2
limit	corcirc	6
limit	ARMSPAR	0
limit	ARMDEVA	5
limit	TAWF010	5
limit	CORERAD	8
limit	ARMFAMINE	0
limit	cnemesis	3
limit	CorFLA	4
limit	SCREAMER	3
limit	ARMMTLAB	6
limit	CORMTLAB	6
limit	CORFLAK	6
limit	ARMFLAK	6
limit	MERCURY	5
limit	NITFLOWR	8
limit	SKYSWEEPR	10
limit	ARMEMG	3
limit	CORFMD	4
limit	ARMAMD	4
limit	ARMDRAG	0
limit	CORDRAG	0
limit	TAWF005	0
limit	ARMLLT	2
limit	CORLLT	2
limit	CORHLT	4
limit	ARMHLT	4
limit	MEDUSA	5
limit	ARMRL	12
limit	CORRL	12
limit	ARMGUARD	4
limit	CORPUN	4
limit	CORVHLT	5
limit	ARMANNI	4
limit	CORDOOM	2
limit	ARMBRTHA	4
limit	CORINT	4
limit	CORBUZZ	1
limit	ARMVULC	1
limit	CORBBC	5
limit	ARMDEV	5
limit	TAWF001	2
limit	ARMMORTAR	5
limit	CorPestilence	0
limit	ARMSILO	1
limit	CORSILO	1
limit	AAISILO	2
limit	CAISILO	2
limit	ARMHNSILO	0
limit	CORHNSILO	0
limit	ARMPB	0
limit	ARMAMB	5
limit	CORTOAST	5
limit	CORVIPE	3
limit	AGORGON	3
limit	CORTRON	0
limit	ARMEMP	0
limit	CAITRON	1
limit	AAIEMP	1
limit	ARMTARG	1
limit	CORTARG	1
limit	ARMBFORTEW	0
limit	ARMFORTEW	0
limit	ARMFORT	0
limit	CORFORT	0
limit	ARMBFORTNS	0
limit	ARMFORTNS	0
limit	CORFFLAK	2
limit	ARMTRID	0
limit	RESFMDNS	0
limit	CORKRAK	0
limit	ARMFDRAG	0
limit	CORFDRAG	0
limit	ARMFFLAK	2
limit	CORFRT	0
limit	ARMFHLT	0
limit	CORFHLT	0
limit	ARMTL	0
limit	CORTL	0
limit	ARMFRT	0
limit	ARMATL	0
limit	CORATL	0
limit	ARMANINS	0
limit	CORDOMNS	0
limit	CORINTNS	0
limit	ARMBTANS	0
limit	CORBUZNS	0
limit	ARMVCNNS	0
limit	AMDREPNS	0
limit	CORSLONS	0
limit	ARMSLONS	0
limit	CORVIPNS	0
limit	ARMAP	4
limit	ARMHP	6
limit	CORHP	6
limit	ARMLAB	1
limit	CORLAB	1
limit	ARMVP	1
limit	CORVP	2
limit	ARMSY	0
limit	CORSY	0
limit	CORAP	4
limit	ARMAAP	4
limit	CORAAP	4
limit	aahp	6
limit	cahp	6
limit	ARMALAB	1
limit	CORALAB	1
limit	ARMAVP	1
limit	CORAVP	1
limit	ARMASY	0
limit	CORASY	0
limit	CORGANT	0
limit	ARMKUS	0
limit	CORBLAB	0
limit	ARMBLAB	0
limit	ssplant	1
limit	ARMHPNS	8
limit	CORHPNS	8
limit	ARMPLAT	0
limit	CORPLAT	0
limit	HAVOC	4
limit	SABRE	12
limit	CHOPPER	10
limit	cdragon	12
limit	ARMANAC	18
limit	ARMTHOVR	0
limit	CORAH	14
limit	ARMAH	14
limit	NSACLASH	18
limit	BOMBARDIER	22
limit	LOBBER	24
limit	CSPEED	18
limit	NSAAGCH	18
limit	SPEEDER	18
limit	ARMLASHOVER	18
limit	CORELASHOVER	18
limit	ARMSH	6
limit	CORSNAP	18
limit	SPOTTER	0
limit	BLOTTER	0
limit	CONCEALER	5
limit	CORMH	12
limit	NSACBRIM	12
limit	NSAARHOV	12
limit	ARMMH	12
limit	CORSH	0
limit	NSACBEHE	12
limit	NSACANGLR	0
limit	NSAATORPH	0
limit	CORTHOVR	0
limit	armdread	10
limit	CORDREAD	10
limit	armlth	8
limit	armpgh	8
limit	coradvrh	8
limit	CORPHYSET	32
limit	CORARTH	18
limit	ARMARTH	18
limit	CORFLAKH	8
limit	ARMFLAKH	8
limit	armKAAT	6
limit	CORKROG	2
limit	ARMKRYP	2
limit	ARMMedic	0
limit	cAcolyte	0
limit	CORClone	0
limit	CORHelpr	0
limit	CORWarrr	6
limit	ARMClone	0
limit	ARMHelpr	0
limit	ARMMsect	4
limit	AEXXEC	4
limit	ARMFLEA	1
limit	CORRONIN	5
limit	SHAKER	0
limit	CORESOLD	8
limit	ARMJETH	6
limit	ARMHAM	4
limit	CORTHUD	4
limit	CORAK	0
limit	ARMPW	0
limit	ARMWAR	0
limit	CORCRASH	8
limit	ARMROCK	8
limit	CORSTORM	8
limit	ARMFAV	0
limit	CORBANDIT	1
limit	armbighr	1
limit	ARMCAV	4
limit	CORCRAB	10
limit	ARMDECOM	2
limit	CORDECOM	2
limit	corflam	0
limit	NSAAGRIZ	0
limit	ArmHH	3
limit	ArmOS	3
limit	COROS	3
limit	CORSMK	4
limit	armMech	2
limit	ARMSNIPE	1
limit	corzlot	0
limit	ASNIPER	1
limit	SOULREAVER	0
limit	WARHAMMER	3
limit	WRAITH	0
limit	CORAMPH	10
limit	ARMAMPH	10
limit	CORSUMO	3
limit	CORCAN	4
limit	ARMFIDO	5
limit	CORARCH	1
limit	ARMVADER	0
limit	CORROACH	0
limit	CORFAST	1
limit	ARMFAST	1
limit	CORPYRO	2
limit	ARMMAV	0
limit	CORHRK	3
limit	OPPRESSOR	0
limit	ARMZEUS	1
limit	CORMORT	4
limit	ARMMARK	0
limit	CORVOYR	0
limit	CORSPEC	3
limit	ARMSPY	0
limit	CORSPY	0
limit	CORMINE1	0
limit	CORMINE2	0
limit	CORMINE3	0
limit	CORMINE4	0
limit	CORMINE5	0
limit	CORMINE6	0
limit	AMINEGUN	0
limit	AMINEJAM	0
limit	ARMMINE5	0
limit	ARMMINE2	0
limit	ARMMINE1	0
limit	ARMMINE4	0
limit	ARMMINE3	0
limit	ARMMINE6	0
limit	ARMASER	3
limit	AJAMMER	0
limit	SPOOFER	4
limit	ARMASTN	0
limit	ARMRAD	0
limit	CORRAD	0
limit	ARMSONAR	0
limit	CORSONAR	0
limit	ARMARAD	0
limit	CORARAD	0
limit	ARMASON	0
limit	CORASON	0
limit	ARMBEAC	0
limit	CORBEAC	0
limit	ARMEYE	0
limit	ARMAFRAD	0
limit	AFLRADAR	0
limit	ARMASP	7
limit	CORASP	7
limit	QuadAirPad	0
limit	CORERRP	0
limit	ARMPADNS	0
limit	CORFUS	5
limit	ARMFUS	5
limit	TAWF004	1
limit	TAWF104	1
limit	ARMADVSOL	6
limit	CORADVSOL	6
limit	APART	1
limit	AAFUS	2
limit	CAFUS	2
limit	ARMCKFUS 1
limit	CORCKFUS 1
limit	CORMFUS	7
limit	ARMMFUS	7
limit	ARMSOLAR	10
limit	CORSOLAR	10
limit	AAISOLAR	0
limit	CAISOLAR	0
limit	ARMGEO	5
limit	CORGEO	5
limit	amgeo	5
limit	cmgeo	5
limit	MLEX	5
limit	ARMMEX	6
limit	CORMEX	6
limit	AAIMEX	5
limit	CAIMEX	5
limit	CKMMKR	0
limit	ARMMAKR	7
limit	CORMAKR	7
limit	ARMMMKR	6
limit	CORMMKR	6
limit	ARMMOHO	15
limit	CORMOHO	15
limit	ARMWIN	6
limit	CORWIN	6
limit	crnns	0
limit	ARMTIDE	20
limit	CORTIDE	20
limit	ARMUWFUS	0
limit	CORUWFUS	0
limit	AAITIDE	0
limit	CAITIDE	0
limit	ARMUWMEX	10
limit	CORUWMEX	10
limit	AAIUWMEX	0
limit	CAIUWMEX	0
limit	ARMFMKR	5
limit	CORFMKR	5
limit	ARMMOHNS	2
limit	CORMOHNS	2
limit	armUMME	10
limit	corUMME	10
limit	corshilone	0
limit	ARMSFIG	0
limit	CORSFIG	0
limit	CORHUNT	0
limit	ARMSEHAK	0
limit	ARMSEAP	0
limit	CORSEAP	0
limit	CORSUBC	0
limit	DECADE	0
limit	ARMMCARY	0
limit	ARMROY	0
limit	CORROY	0
limit	ARMMSHIP	0
limit	CORPT	0
limit	ARMPT	0
limit	CORTSHIP	0
limit	ARMTSHIP	0
limit	CORBARR	0
limit	ArmSUBC	0
limit	Enabler	0
limit	TAWF009	0
limit	ArmHCAR	0
limit	Whale	0
limit	ARMYAMA	0
limit	ARMAAS	0
limit	CORSHARK	0
limit	CORBC	0
limit	ARMBATS	0
limit	CORBATS	0
limit	TAWF006	0
limit	ARMCRUS	0
limit	CORCRUS	0
limit	ARMCARRY	0
limit	CORCARRY	0
limit	ARMSJAM	0
limit	CORSJAM	0
limit	ARMSCRAM	0
limit	CORMSHIP	0
limit	armbcss	4
limit	armscarss	1
limit	AINO	6
limit	arthur	3
limit	StorageFacility	0
limit	ARMESTOR	0
limit	CORESTOR	0
limit	ARMMSTOR	0
limit	CORMSTOR	0
limit	ARMUWES	0
limit	CORUWES	0
limit	ARMUWMS	0
limit	CORUWMS	0
limit	ARMARC	0
limit	corMsub	0
limit	ARMSUB	0
limit	CORSUB	0
limit	armMsub	0
limit	ARMSUBK	0
limit	ARMRECL	0
limit	CORSSUB	0
limit	CORTHRASH	8
limit	CORMORAY	1
limit	corGFBT	0
limit	ARMGUSS	6
limit	ARMJANUS	1
limit	CorCSFT	1
limit	CORGAUSS	0
limit	CORRAID	3
limit	CORMIST	6
limit	CSLICER	2
limit	CORGATOR	0
limit	ARMFLASH	5
limit	CORLEVLR	2
limit	TAWF013	0
limit	ARMSTUMP	2
limit	ARMMLV	0
limit	CORMLV	0
limit	ARMSAM	4
limit	CORFAV	2
limit	ARMSONIC	2
limit	CORGOL	5
limit	NSACSKV	0
limit	CORANTAR	3
limit	ARMBEAR	4
limit	ARMBEHEM	4
limit	BOB	1
limit	CORSABOT	4
limit	ARMGAT	2
limit	hellfire	2
limit	CORLOKI	2
limit	ARMCAMP	2
limit	ARMORCA	5
limit	NSAAPROF	0
limit	CORPULSAR	2
limit	ARMSCORP	1
limit	ARMSPION	1
limit	ARMSABOT	2
limit	corartv	0
limit	CORTHUG	3
limit	XENON	3
limit	CORSEAL	0
limit	ARMCROC	0
limit	CORMABM	0
limit	ARMSCAB	0
limit	ARMMART	0
limit	CORMART	0
limit	ARMMANNI	3
limit	CORSENT	0
limit	ARMYORK	0
limit	ARMBULL	5
limit	CORREAP	3
limit	ARMBOA	1
limit	ARMLATNK	0
limit	CORETER	3
limit	CORVRAD	0
limit	ARMJAM	3
limit	ARMSEER	0
limit	TAWF003	4
limit	TAWF103	4
limit	CORVROC	0
limit	ARMMERL	2
limit	ARMSPID	1
limit	abigfatm	2
limit	clb	0
limit Sagittarius 2
limit AREA51 3
Limit CORMachn 4
Limit Cougar 2
Limit Splinter 4
Limit CANCER 2
Limit LION 2
Limit ARMSTREM 4
Limit AAIAAP 5
Limit AAIACK 2
Limit AAIACV 2
Limit AAIALAB 2
Limit AAIAVP 0
Limit AAIAP 3
Limit AAICA 15
Limit AAICK 2
Limit AAICV 2
Limit AAILAB 2
Limit AAIVP 3
Limit CAIAAP 5
Limit CAIACK 3
Limit CAIACV 2
Limit CAIALAB 2
Limit CAIAP 3
Limit CAIAVP 0
Limit CAICA 15
Limit CAICK 2
Limit CAICV 2
Limit CAILAB 2
Limit CAIVP 3
Limit CAIDECOM 4
Limit CAIGANT 2
Limit AAIMMKR 6
Limit CAIMMKR 6
Limit AAIMEXX 14
Limit AAISOLRX 0
Limit CAIMEXX 14
Limit CAISOLRX 0
Limit AAIDECOM 4
Limit WATCHER 2
Limit CORFOSS 3
Limit ARMTERM 0
limit NAGA 1
Limit HYDRA 1
Limit CASTLE 1
Limit ARMTRKSA 2
Limit ARMDSLAYER 5
Limit CORFURY 5
limit BLACKDAWN 6
limit CORMEDT 0
limit CORSNAPT 5
limit CORTNK 2
limit CORART 1
limit CORMONST 3
limit MAMMOTH 3
limit CORTERMITE 1
limit COREKATY 1
limit CETUS 3
limit COREMGK 1
limit CORPLAS 2
limit ARMCRUSH 0
limit ALOUETTE 6
limit CORWLESP 0
limit CORCASAA 6
limit ARMILL 3
limit ARMSHSTP 0
limit ACTUGSAT 1
limit CORDDAAP 5
limit ARMBRIM 1
limit TAWF115 2
limit EMAN 0
limit ASAMURAI 1
limit AIKUS 1
limit TAWF113 1
limit SPOOFERC 4
limit HERETIC 4
limit HKCORE 4
limit CORGARD 3
limit CORCRW 2
limit BEARCAT 5
limit ARMVIND 5
limit AFATBOY 1
limit ARMAMPBD 4
limit TAWF116 2
limit CORWOLV 3
limit CORGRAV 7
limit CORMAK 2
limit ARMSHLT 1
limit ARMBANTH 2
limit SUPERJUG 1
limit ARMFURY 3
limit CORRAGE 3
limit CORGARP 2
limit CORSC 5
limit ARMPINCER 2
limit TAWF109 0
limit MDBUZZ 1
limit MDVULC 1
limit ZULU 0
limit ARUA 0
limit CORSUPP 0
limit ARMFARK 2
limit CORNECRO 1
